,year,county,cnt
4068,2007,53041,3
4069,2007,53047,2
4070,2007,53053,2
4071,2007,53057,2
4072,2007,53061,2
4073,2007,53063,6
4074,2007,53065,1
4075,2007,53071,1
4076,2007,53073,3
4077,2007,53077,2
4078,2007,54007,3
4079,2007,54011,1
4080,2007,54015,2
4081,2007,54017,2
4082,2007,54025,1
4083,2007,54027,2
4084,2007,54033,1
4085,2007,54035,2
4086,2007,54039,4
4087,2007,54041,1
4088,2007,54049,2
4089,2007,54055,1
4090,2007,54065,1
4091,2007,54067,2
4092,2007,54069,2
4093,2007,54077,2
4094,2007,54079,4
4095,2007,54081,2
4096,2007,54107,3
4097,2007,55001,3
4098,2007,55003,1
4099,2007,55005,3
4100,2007,55007,1
4101,2007,55009,8
4102,2007,55011,1
4103,2007,55015,4
4104,2007,55017,4
4105,2007,55019,1
4106,2007,55021,5
4107,2007,55023,2
4108,2007,55025,6
4109,2007,55027,5
4110,2007,55031,5
4111,2007,55033,2
4112,2007,55035,3
4113,2007,55037,1
4114,2007,55039,6
4115,2007,55041,2
4116,2007,55043,4
4117,2007,55045,4
4118,2007,55049,2
4119,2007,55051,1
4120,2007,55053,4
4121,2007,55055,5
4122,2007,55057,9
4123,2007,55059,4
4124,2007,55063,3
4125,2007,55065,5
4126,2007,55067,4
4127,2007,55069,2
4128,2007,55071,5
4129,2007,55073,11
4130,2007,55075,4
4131,2007,55077,2
4132,2007,55079,5
4133,2007,55081,7
4134,2007,55083,5
4135,2007,55085,5
4136,2007,55087,9
4137,2007,55089,1
4138,2007,55091,1
4139,2007,55095,2
4140,2007,55097,3
4141,2007,55099,4
4142,2007,55101,5
4143,2007,55103,2
4144,2007,55105,8
4145,2007,55107,1
4146,2007,55109,3
4147,2007,55111,3
4148,2007,55115,6
4149,2007,55117,6
4150,2007,55119,2
4151,2007,55121,6
4152,2007,55123,2
4153,2007,55125,4
4154,2007,55127,3
4155,2007,55129,4
4156,2007,55131,5
4157,2007,55133,6
4158,2007,55135,5
4159,2007,55137,8
4160,2007,55139,5
4161,2007,55141,5
4162,2007,56001,6
4163,2007,56003,2
4164,2007,56005,2
4165,2007,56007,4
4166,2007,56009,2
4167,2007,56011,2
4168,2007,56013,3
4169,2007,56015,1
4170,2007,56017,1
4171,2007,56019,3
4172,2007,56021,11
4173,2007,56023,3
4174,2007,56025,5
4175,2007,56027,2
4176,2007,56029,2
4177,2007,56031,5
4178,2007,56033,2
4179,2007,56037,7
4180,2007,56039,1
4181,2007,56041,2
4182,2007,56043,2
4183,2007,56045,1
4184,2008,01001,1
4185,2008,01003,6
4186,2008,01009,1
4187,2008,01011,1
4188,2008,01015,2
4189,2008,01017,2
4190,2008,01019,1
4191,2008,01021,9
4192,2008,01023,2
4193,2008,01025,8
4194,2008,01029,4
4195,2008,01031,3
4196,2008,01033,6
4197,2008,01035,6
4198,2008,01037,1
4199,2008,01039,2
4200,2008,01041,1
4201,2008,01043,6
4202,2008,01045,6
4203,2008,01047,3
4204,2008,01049,2
4205,2008,01051,1
4206,2008,01053,8
4207,2008,01055,4
4208,2008,01057,2
4209,2008,01061,2
4210,2008,01063,3
4211,2008,01067,3
4212,2008,01069,6
4213,2008,01071,4
4214,2008,01073,11
4215,2008,01075,1
4216,2008,01079,4
4217,2008,01081,3
4218,2008,01083,1
4219,2008,01085,2
4220,2008,01087,3
4221,2008,01089,1
4222,2008,01091,2
4223,2008,01093,5
4224,2008,01095,2
4225,2008,01097,7
4226,2008,01099,4
4227,2008,01101,3
4228,2008,01103,5
4229,2008,01107,2
4230,2008,01109,2
4231,2008,01111,2
4232,2008,01113,1
4233,2008,01115,2
4234,2008,01117,4
4235,2008,01119,4
4236,2008,01121,8
4237,2008,01123,2
4238,2008,01125,8
4239,2008,01127,2
4240,2008,01131,1
4241,2008,01133,2
4242,2008,02020,1
4243,2008,02066,3
4244,2008,02068,1
4245,2008,02090,1
4246,2008,02100,1
4247,2008,02170,1
4248,2008,02240,5
4249,2008,02290,2
4250,2008,04001,2
4251,2008,04003,2
4252,2008,04005,6
4253,2008,04007,1
4254,2008,04009,3
4255,2008,04012,5
4256,2008,04013,14
4257,2008,04015,7
4258,2008,04017,6
4259,2008,04019,3
4260,2008,04023,1
4261,2008,04025,4
4262,2008,04027,5
4263,2008,05001,3
4264,2008,05003,2
4265,2008,05005,2
4266,2008,05007,3
4267,2008,05009,2
4268,2008,05011,1
4269,2008,05013,1
4270,2008,05015,1
4271,2008,05017,1
4272,2008,05019,4
4273,2008,05027,2
4274,2008,05029,1
4275,2008,05033,2
4276,2008,05035,10
4277,2008,05037,1
4278,2008,05039,2
4279,2008,05043,1
4280,2008,05045,2
4281,2008,05047,3
4282,2008,05049,1
4283,2008,05055,1
4284,2008,05057,2
4285,2008,05059,2
4286,2008,05061,1
4287,2008,05063,1
4288,2008,05067,1
4289,2008,05069,4
4290,2008,05071,2
4291,2008,05073,1
4292,2008,05075,1
4293,2008,05079,2
4294,2008,05081,1
4295,2008,05085,3
4296,2008,05087,1
4297,2008,05091,2
4298,2008,05093,3
4299,2008,05095,1
4300,2008,05099,4
4301,2008,05103,2
4302,2008,05107,1
4303,2008,05109,1
4304,2008,05111,3
4305,2008,05113,1
4306,2008,05115,5
4307,2008,05117,1
4308,2008,05119,11
4309,2008,05123,5
4310,2008,05125,3
4311,2008,05127,2
4312,2008,05129,1
4313,2008,05131,4
4314,2008,05133,1
4315,2008,05139,4
4316,2008,05141,3
4317,2008,05143,3
4318,2008,05145,4
4319,2008,05147,1
4320,2008,06001,5
4321,2008,06007,1
4322,2008,06013,3
4323,2008,06019,10
4324,2008,06021,1
4325,2008,06023,3
4326,2008,06025,4
4327,2008,06027,2
4328,2008,06029,24
4329,2008,06031,2
4330,2008,06033,3
4331,2008,06037,26
4332,2008,06039,4
4333,2008,06045,1
4334,2008,06047,6
4335,2008,06051,3
4336,2008,06053,3
4337,2008,06061,1
4338,2008,06063,1
4339,2008,06065,13
4340,2008,06067,1
4341,2008,06069,1
4342,2008,06071,24
4343,2008,06073,7
4344,2008,06077,12
4345,2008,06079,3
4346,2008,06081,2
4347,2008,06085,4
4348,2008,06089,3
4349,2008,06093,1
4350,2008,06095,1
4351,2008,06097,1
4352,2008,06099,4
4353,2008,06101,2
4354,2008,06103,5
4355,2008,06107,10
4356,2008,06111,1
4357,2008,06113,3
4358,2008,08001,8
4359,2008,08003,4
4360,2008,08005,2
4361,2008,08009,2
4362,2008,08013,3
4363,2008,08015,3
4364,2008,08017,1
4365,2008,08019,1
4366,2008,08025,1
4367,2008,08031,5
4368,2008,08035,1
4369,2008,08041,4
4370,2008,08043,1
4371,2008,08045,1
4372,2008,08055,1
4373,2008,08059,2
4374,2008,08061,1
4375,2008,08063,5
4376,2008,08067,1
4377,2008,08071,2
4378,2008,08073,4
4379,2008,08075,4
4380,2008,08077,4
4381,2008,08081,1
4382,2008,08083,2
4383,2008,08085,2
4384,2008,08087,6
4385,2008,08089,2
4386,2008,08093,1
4387,2008,08099,3
4388,2008,08101,5
4389,2008,08105,1
4390,2008,08109,1
4391,2008,08115,1
4392,2008,08123,8
4393,2008,08125,2
4394,2008,09001,2
4395,2008,09003,2
4396,2008,09005,1
4397,2008,09009,8
4398,2008,09011,1
4399,2008,09013,2
4400,2008,09015,1
4401,2008,10001,1
4402,2008,10003,7
4403,2008,10005,7
4404,2008,12001,1
4405,2008,12003,3
4406,2008,12005,3
4407,2008,12009,6
4408,2008,12011,7
4409,2008,12015,3
4410,2008,12019,3
4411,2008,12021,1
4412,2008,12023,3
4413,2008,12031,9
4414,2008,12033,3
4415,2008,12039,3
4416,2008,12047,1
4417,2008,12051,3
4418,2008,12053,1
4419,2008,12055,4
4420,2008,12057,14
4421,2008,12061,3
4422,2008,12063,7
4423,2008,12065,1
4424,2008,12067,1
4425,2008,12069,4
4426,2008,12071,3
4427,2008,12079,2
4428,2008,12081,2
4429,2008,12083,5
4430,2008,12086,9
4431,2008,12087,1
4432,2008,12091,1
4433,2008,12093,2
4434,2008,12095,6
4435,2008,12097,4
4436,2008,12099,2
4437,2008,12101,2
4438,2008,12103,3
4439,2008,12105,7
4440,2008,12107,1
4441,2008,12109,4
4442,2008,12111,6
4443,2008,12117,2
4444,2008,12119,5
4445,2008,12121,1
4446,2008,12123,3
4447,2008,12125,1
4448,2008,12127,2
4449,2008,12129,1
4450,2008,12131,2
4451,2008,13001,1
4452,2008,13003,3
4453,2008,13005,2
4454,2008,13011,2
4455,2008,13013,3
4456,2008,13015,7
4457,2008,13021,4
4458,2008,13023,1
4459,2008,13029,3
4460,2008,13031,3
4461,2008,13035,6
4462,2008,13039,7
4463,2008,13043,2
4464,2008,13045,4
4465,2008,13047,4
4466,2008,13049,1
4467,2008,13051,8
4468,2008,13055,1
4469,2008,13059,2
4470,2008,13063,3
4471,2008,13065,1
4472,2008,13067,2
4473,2008,13069,3
4474,2008,13071,3
4475,2008,13073,3
4476,2008,13075,2
4477,2008,13077,2
4478,2008,13081,2
4479,2008,13083,4
4480,2008,13087,5
4481,2008,13089,8
4482,2008,13091,1
4483,2008,13093,4
4484,2008,13095,3
4485,2008,13097,1
4486,2008,13101,4
4487,2008,13103,1
4488,2008,13105,2
4489,2008,13107,2
4490,2008,13115,2
4491,2008,13117,1
4492,2008,13119,4
4493,2008,13121,8
4494,2008,13127,4
4495,2008,13129,2
4496,2008,13131,2
4497,2008,13133,1
4498,2008,13135,1
4499,2008,13137,1
4500,2008,13139,3
4501,2008,13143,5
4502,2008,13145,2
4503,2008,13151,3
4504,2008,13153,3
4505,2008,13155,1
4506,2008,13157,5
4507,2008,13161,2
4508,2008,13163,3
4509,2008,13165,1
4510,2008,13175,6
4511,2008,13179,1
4512,2008,13181,1
4513,2008,13185,3
4514,2008,13189,3
4515,2008,13191,1
4516,2008,13205,2
4517,2008,13207,1
4518,2008,13209,1
4519,2008,13211,3
4520,2008,13213,3
4521,2008,13215,4
4522,2008,13217,1
4523,2008,13219,1
4524,2008,13223,1
4525,2008,13225,5
4526,2008,13227,1
4527,2008,13233,1
4528,2008,13237,2
4529,2008,13245,7
4530,2008,13251,1
4531,2008,13253,1
4532,2008,13259,1
4533,2008,13261,3
4534,2008,13265,1
4535,2008,13271,1
4536,2008,13273,2
4537,2008,13275,6
4538,2008,13277,2
4539,2008,13279,3
4540,2008,13285,4
4541,2008,13287,3
4542,2008,13289,2
4543,2008,13293,1
4544,2008,13299,1
4545,2008,13303,2
4546,2008,13305,2
4547,2008,13311,1
4548,2008,13313,4
4549,2008,13317,1
4550,2008,13321,1
4551,2008,16001,2
4552,2008,16003,1
4553,2008,16005,7
4554,2008,16009,1
4555,2008,16011,4
4556,2008,16017,2
4557,2008,16019,6
4558,2008,16021,2
4559,2008,16027,7
4560,2008,16031,1
4561,2008,16033,1
4562,2008,16035,1
4563,2008,16039,2
4564,2008,16047,2
4565,2008,16051,1
4566,2008,16053,4
4567,2008,16055,3
4568,2008,16059,1
4569,2008,16067,3
4570,2008,16069,2
4571,2008,16073,1
4572,2008,16079,2
4573,2008,16083,1
4574,2008,17007,3
4575,2008,17009,2
4576,2008,17011,1
4577,2008,17017,2
4578,2008,17019,3
4579,2008,17023,1
4580,2008,17027,1
4581,2008,17031,15
4582,2008,17035,2
4583,2008,17037,2
4584,2008,17041,3
4585,2008,17043,4
4586,2008,17049,6
4587,2008,17051,2
4588,2008,17055,2
4589,2008,17063,2
4590,2008,17073,3
4591,2008,17075,4
4592,2008,17081,5
4593,2008,17085,1
4594,2008,17087,1
4595,2008,17089,6
4596,2008,17091,1
4597,2008,17093,2
4598,2008,17095,3
4599,2008,17097,6
4600,2008,17099,10
4601,2008,17103,1
4602,2008,17105,3
4603,2008,17107,2
4604,2008,17109,1
4605,2008,17113,9
4606,2008,17115,4
4607,2008,17119,5
4608,2008,17125,1
4609,2008,17127,2
4610,2008,17135,2
4611,2008,17137,1
4612,2008,17141,4
4613,2008,17143,4
4614,2008,17149,2
4615,2008,17153,1
4616,2008,17159,1
4617,2008,17161,3
4618,2008,17163,4
4619,2008,17167,5
4620,2008,17171,1
4621,2008,17177,1
4622,2008,17179,3
4623,2008,17183,4
4624,2008,17187,1
4625,2008,17189,3
4626,2008,17193,2
4627,2008,17195,1
4628,2008,17197,8
4629,2008,17199,1
4630,2008,17201,10
4631,2008,17203,4
4632,2008,18001,2
4633,2008,18003,5
4634,2008,18005,1
4635,2008,18007,1
4636,2008,18011,4
4637,2008,18017,1
4638,2008,18019,2
4639,2008,18021,3
4640,2008,18023,1
4641,2008,18025,1
4642,2008,18027,1
4643,2008,18029,2
4644,2008,18031,1
4645,2008,18033,3
4646,2008,18035,6
4647,2008,18037,1
4648,2008,18039,9
4649,2008,18043,1
4650,2008,18045,1
4651,2008,18049,1
4652,2008,18051,5
4653,2008,18053,3
4654,2008,18055,4
4655,2008,18059,2
4656,2008,18063,2
4657,2008,18065,3
4658,2008,18067,2
4659,2008,18069,2
4660,2008,18071,2
4661,2008,18073,7
4662,2008,18075,1
4663,2008,18077,1
4664,2008,18081,4
4665,2008,18083,1
4666,2008,18085,2
4667,2008,18087,3
4668,2008,18089,15
4669,2008,18091,7
4670,2008,18093,1
4671,2008,18097,4
4672,2008,18099,2
4673,2008,18101,1
4674,2008,18103,1
4675,2008,18105,1
4676,2008,18107,2
4677,2008,18111,2
4678,2008,18127,8
4679,2008,18129,1
4680,2008,18131,2
4681,2008,18133,1
4682,2008,18135,1
4683,2008,18141,3
4684,2008,18143,1
4685,2008,18145,3
4686,2008,18147,1
4687,2008,18149,2
4688,2008,18151,6
4689,2008,18153,2
4690,2008,18157,1
4691,2008,18163,1
4692,2008,18165,1
4693,2008,18167,1
4694,2008,18173,1
4695,2008,18177,2
4696,2008,18183,1
4697,2008,19001,2
4698,2008,19005,3
4699,2008,19007,1
4700,2008,19011,2
4701,2008,19013,4
4702,2008,19017,2
4703,2008,19019,1
4704,2008,19021,1
4705,2008,19023,1
4706,2008,19027,1
4707,2008,19029,1
4708,2008,19031,1
4709,2008,19033,2
4710,2008,19037,2
4711,2008,19039,2
4712,2008,19041,1
4713,2008,19043,1
4714,2008,19045,4
4715,2008,19047,1
4716,2008,19049,1
4717,2008,19053,1
4718,2008,19055,2
4719,2008,19057,2
4720,2008,19059,1
4721,2008,19061,6
4722,2008,19063,1
4723,2008,19065,1
4724,2008,19067,1
4725,2008,19069,1
4726,2008,19071,3
4727,2008,19077,1
4728,2008,19079,4
4729,2008,19085,2
4730,2008,19087,1
4731,2008,19089,1
4732,2008,19091,1
4733,2008,19093,1
4734,2008,19095,2
4735,2008,19097,1
4736,2008,19099,2
4737,2008,19101,1
4738,2008,19103,1
4739,2008,19105,3
4740,2008,19109,2
4741,2008,19111,4
4742,2008,19113,3
4743,2008,19115,3
4744,2008,19117,2
4745,2008,19121,2
4746,2008,19123,1
4747,2008,19125,1
4748,2008,19127,3
4749,2008,19133,2
4750,2008,19135,1
4751,2008,19137,2
4752,2008,19139,4
4753,2008,19143,1
4754,2008,19153,6
4755,2008,19155,6
4756,2008,19157,4
4757,2008,19161,1
4758,2008,19163,3
4759,2008,19165,1
4760,2008,19167,1
4761,2008,19169,3
4762,2008,19171,2
4763,2008,19179,4
4764,2008,19183,2
4765,2008,19187,1
4766,2008,19191,1
4767,2008,19193,2
4768,2008,20001,2
4769,2008,20007,3
4770,2008,20009,1
4771,2008,20011,2
4772,2008,20013,1
4773,2008,20015,3
4774,2008,20017,1
4775,2008,20021,1
4776,2008,20029,1
4777,2008,20031,2
4778,2008,20035,1
4779,2008,20037,1
4780,2008,20039,2
4781,2008,20043,1
4782,2008,20045,1
4783,2008,20051,3
4784,2008,20053,2
4785,2008,20055,4
4786,2008,20057,3
4787,2008,20059,1
4788,2008,20061,3
4789,2008,20063,1
4790,2008,20065,1
4791,2008,20067,3
4792,2008,20069,1
4793,2008,20071,1
4794,2008,20073,1
4795,2008,20075,2
4796,2008,20077,2
4797,2008,20079,2
4798,2008,20081,1
4799,2008,20085,1
4800,2008,20087,1
4801,2008,20091,2
4802,2008,20093,2
4803,2008,20097,1
4804,2008,20099,1
4805,2008,20107,1
4806,2008,20109,2
4807,2008,20111,4
4808,2008,20113,3
4809,2008,20115,1
4810,2008,20117,1
4811,2008,20119,1
4812,2008,20123,2
4813,2008,20125,2
4814,2008,20127,1
4815,2008,20131,2
4816,2008,20137,1
4817,2008,20141,1
4818,2008,20143,1
4819,2008,20147,1
4820,2008,20149,1
4821,2008,20151,1
4822,2008,20155,1
4823,2008,20157,1
4824,2008,20159,1
4825,2008,20161,3
4826,2008,20163,1
4827,2008,20165,1
4828,2008,20167,2
4829,2008,20169,6
4830,2008,20171,2
4831,2008,20173,5
4832,2008,20175,2
4833,2008,20177,1
4834,2008,20179,1
4835,2008,20181,3
4836,2008,20183,1
4837,2008,20185,2
4838,2008,20187,1
4839,2008,20191,3
4840,2008,20193,2
4841,2008,20195,2
4842,2008,20197,1
4843,2008,20201,2
4844,2008,20203,1
4845,2008,20205,2
4846,2008,20207,1
4847,2008,20209,6
4848,2008,21011,1
4849,2008,21013,2
4850,2008,21015,5
4851,2008,21019,6
4852,2008,21021,1
4853,2008,21025,1
4854,2008,21029,4
4855,2008,21031,1
4856,2008,21035,2
4857,2008,21039,1
4858,2008,21043,4
4859,2008,21045,1
4860,2008,21047,4
4861,2008,21049,3
4862,2008,21059,2
4863,2008,21061,1
4864,2008,21067,3
4865,2008,21069,1
4866,2008,21071,1
4867,2008,21081,1
4868,2008,21083,2
4869,2008,21085,1
4870,2008,21089,1
4871,2008,21091,1
4872,2008,21093,4
4873,2008,21099,2
4874,2008,21101,1
4875,2008,21107,1
4876,2008,21111,2
4877,2008,21113,1
4878,2008,21121,3
4879,2008,21125,4
4880,2008,21127,1
4881,2008,21133,1
4882,2008,21135,3
4883,2008,21143,1
4884,2008,21145,4
4885,2008,21151,4
4886,2008,21153,1
4887,2008,21157,2
4888,2008,21161,3
4889,2008,21163,1
4890,2008,21173,2
4891,2008,21179,2
4892,2008,21183,2
4893,2008,21187,1
4894,2008,21191,1
4895,2008,21195,1
4896,2008,21199,2
4897,2008,21203,2
4898,2008,21207,1
4899,2008,21209,2
4900,2008,21211,3
4901,2008,21213,5
4902,2008,21221,1
4903,2008,21223,2
4904,2008,21227,2
4905,2008,21229,1
4906,2008,21233,1
4907,2008,21235,4
4908,2008,21237,1
4909,2008,21239,1
4910,2008,22001,3
4911,2008,22003,1
4912,2008,22005,4
4913,2008,22007,2
4914,2008,22009,4
4915,2008,22011,2
4916,2008,22013,2
4917,2008,22015,3
4918,2008,22017,9
4919,2008,22019,18
4920,2008,22021,2
4921,2008,22025,1
4922,2008,22029,2
4923,2008,22031,5
4924,2008,22033,3
4925,2008,22037,1
4926,2008,22043,2
4927,2008,22045,1
4928,2008,22047,4
4929,2008,22049,2
4930,2008,22051,3
4931,2008,22053,3
4932,2008,22055,12
4933,2008,22057,5
4934,2008,22063,3
4935,2008,22065,10
4936,2008,22067,1
4937,2008,22069,4
4938,2008,22071,6
4939,2008,22073,4
4940,2008,22075,1
4941,2008,22077,2
4942,2008,22079,7
4943,2008,22081,3
4944,2008,22083,2
4945,2008,22087,1
4946,2008,22089,4
4947,2008,22091,1
4948,2008,22093,5
4949,2008,22095,1
4950,2008,22097,7
4951,2008,22099,8
4952,2008,22101,4
4953,2008,22103,5
4954,2008,22105,8
4955,2008,22109,7
4956,2008,22115,1
4957,2008,22117,1
4958,2008,22119,6
4959,2008,22121,10
4960,2008,22125,1
4961,2008,22127,4
4962,2008,23001,4
4963,2008,23003,6
4964,2008,23005,2
4965,2008,23007,2
4966,2008,23009,1
4967,2008,23011,2
4968,2008,23013,1
4969,2008,23017,1
4970,2008,23019,3
4971,2008,23025,3
4972,2008,23027,1
4973,2008,23029,4
4974,2008,23031,2
4975,2008,24001,1
4976,2008,24003,1
4977,2008,24005,3
4978,2008,24009,1
4979,2008,24013,2
4980,2008,24015,4
4981,2008,24017,1
4982,2008,24019,1
4983,2008,24021,1
4984,2008,24023,2
4985,2008,24025,2
4986,2008,24027,2
4987,2008,24033,6
4988,2008,24035,2
4989,2008,24037,1
4990,2008,24041,1
4991,2008,24043,6
4992,2008,24045,3
4993,2008,24510,2
4994,2008,25003,4
4995,2008,25005,4
4996,2008,25009,2
4997,2008,25011,1
4998,2008,25013,6
4999,2008,25017,10
5000,2008,25021,2
5001,2008,25023,2
5002,2008,25025,2
5003,2008,25027,10
5004,2008,26003,2
5005,2008,26005,5
5006,2008,26007,1
5007,2008,26011,1
5008,2008,26013,2
5009,2008,26015,2
5010,2008,26017,2
5011,2008,26021,9
5012,2008,26025,12
5013,2008,26027,1
5014,2008,26031,1
5015,2008,26033,3
5016,2008,26035,6
5017,2008,26037,2
5018,2008,26039,1
5019,2008,26041,4
5020,2008,26043,4
5021,2008,26045,3
5022,2008,26047,1
5023,2008,26049,7
5024,2008,26051,2
5025,2008,26053,7
5026,2008,26057,2
5027,2008,26061,2
5028,2008,26063,2
5029,2008,26065,2
5030,2008,26067,4
5031,2008,26069,2
5032,2008,26071,3
5033,2008,26073,2
5034,2008,26075,4
5035,2008,26077,8
5036,2008,26079,2
5037,2008,26081,13
5038,2008,26087,3
5039,2008,26089,3
5040,2008,26091,2
5041,2008,26093,4
5042,2008,26095,3
5043,2008,26097,1
5044,2008,26099,9
5045,2008,26103,5
5046,2008,26107,2
5047,2008,26109,2
5048,2008,26115,10
5049,2008,26117,4
5050,2008,26123,2
5051,2008,26127,1
5052,2008,26129,2
5053,2008,26131,2
5054,2008,26133,2
5055,2008,26135,2
5056,2008,26137,4
5057,2008,26143,2
5058,2008,26145,8
5059,2008,26147,10
5060,2008,26149,1
5061,2008,26151,3
5062,2008,26153,3
5063,2008,26155,3
5064,2008,26157,1
5065,2008,26159,3
5066,2008,26161,8
5067,2008,26163,17
5068,2008,26165,4
5069,2008,27003,5
5070,2008,27005,1
5071,2008,27007,5
5072,2008,27009,3
5073,2008,27011,2
5074,2008,27013,3
5075,2008,27017,3
5076,2008,27019,2
5077,2008,27021,2
5078,2008,27023,3
5079,2008,27025,2
5080,2008,27027,2
5081,2008,27033,2
5082,2008,27035,2
5083,2008,27037,5
5084,2008,27041,1
5085,2008,27043,2
5086,2008,27047,4
5087,2008,27049,2
5088,2008,27053,3
5089,2008,27061,4
5090,2008,27063,1
5091,2008,27067,3
5092,2008,27069,1
5093,2008,27071,3
5094,2008,27073,1
5095,2008,27075,1
5096,2008,27083,3
5097,2008,27085,1
5098,2008,27091,3
5099,2008,27093,1
5100,2008,27095,2
5101,2008,27097,2
5102,2008,27099,4
5103,2008,27105,3
5104,2008,27111,3
5105,2008,27113,1
5106,2008,27115,3
5107,2008,27117,1
5108,2008,27119,2
5109,2008,27123,2
5110,2008,27129,3
5111,2008,27131,2
5112,2008,27135,1
5113,2008,27137,7
5114,2008,27139,4
5115,2008,27141,1
5116,2008,27143,1
5117,2008,27145,10
5118,2008,27147,2
5119,2008,27149,1
5120,2008,27151,2
5121,2008,27165,2
5122,2008,27167,1
5123,2008,27169,4
5124,2008,27171,3
5125,2008,28001,3
5126,2008,28003,4
5127,2008,28007,2
5128,2008,28009,1
5129,2008,28011,2
5130,2008,28015,1
5131,2008,28017,1
5132,2008,28023,2
5133,2008,28025,4
5134,2008,28027,3
5135,2008,28029,2
5136,2008,28031,1
5137,2008,28033,2
5138,2008,28035,5
5139,2008,28037,1
5140,2008,28039,1
5141,2008,28041,1
5142,2008,28043,4
5143,2008,28047,9
5144,2008,28049,5
5145,2008,28051,1
5146,2008,28057,2
5147,2008,28059,2
5148,2008,28061,6
5149,2008,28067,7
5150,2008,28069,1
5151,2008,28073,5
5152,2008,28075,9
5153,2008,28081,6
5154,2008,28085,4
5155,2008,28087,4
5156,2008,28089,6
5157,2008,28091,3
5158,2008,28093,4
5159,2008,28095,2
5160,2008,28097,1
5161,2008,28099,2
5162,2008,28101,2
5163,2008,28107,3
5164,2008,28109,1
5165,2008,28111,4
5166,2008,28113,2
5167,2008,28115,3
5168,2008,28117,3
5169,2008,28121,8
5170,2008,28123,1
5171,2008,28127,1
5172,2008,28131,2
5173,2008,28137,2
5174,2008,28139,2
5175,2008,28145,3
5176,2008,28147,1
5177,2008,28149,3
5178,2008,28151,3
5179,2008,28153,1
5180,2008,28159,2
5181,2008,28161,2
5182,2008,28163,1
5183,2008,29003,2
5184,2008,29005,3
5185,2008,29007,1
5186,2008,29009,2
5187,2008,29011,2
5188,2008,29013,1
5189,2008,29019,2
5190,2008,29021,8
5191,2008,29023,2
5192,2008,29027,6
5193,2008,29031,3
5194,2008,29033,1
5195,2008,29035,1
5196,2008,29037,3
5197,2008,29043,1
5198,2008,29045,2
5199,2008,29047,4
5200,2008,29049,1
5201,2008,29053,4
5202,2008,29055,1
5203,2008,29061,2
5204,2008,29063,2
5205,2008,29069,1
5206,2008,29071,4
5207,2008,29077,9
5208,2008,29081,3
5209,2008,29083,2
5210,2008,29087,2
5211,2008,29091,2
5212,2008,29095,10
5213,2008,29097,8
5214,2008,29099,6
5215,2008,29105,1
5216,2008,29107,4
5217,2008,29109,1
5218,2008,29113,1
5219,2008,29117,1
5220,2008,29119,2
5221,2008,29121,2
5222,2008,29127,6
5223,2008,29131,1
5224,2008,29133,2
5225,2008,29139,2
5226,2008,29143,6
5227,2008,29145,7
5228,2008,29147,2
5229,2008,29149,2
5230,2008,29155,4
5231,2008,29157,3
5232,2008,29159,1
5233,2008,29161,1
5234,2008,29163,3
5235,2008,29165,1
5236,2008,29169,3
5237,2008,29175,1
5238,2008,29177,2
5239,2008,29183,3
5240,2008,29185,2
5241,2008,29186,2
5242,2008,29187,1
5243,2008,29189,6
5244,2008,29195,2
5245,2008,29197,1
5246,2008,29201,2
5247,2008,29213,2
5248,2008,29215,2
5249,2008,29217,2
5250,2008,29219,1
5251,2008,29229,1
5252,2008,29510,6
5253,2008,30001,1
5254,2008,30003,3
5255,2008,30005,1
5256,2008,30013,2
5257,2008,30017,2
5258,2008,30021,1
5259,2008,30027,2
5260,2008,30029,5
5261,2008,30031,3
5262,2008,30035,1
5263,2008,30041,2
5264,2008,30043,2
5265,2008,30049,2
5266,2008,30053,2
5267,2008,30055,1
5268,2008,30061,3
5269,2008,30063,6
5270,2008,30067,2
5271,2008,30071,1
5272,2008,30073,1
5273,2008,30075,1
5274,2008,30077,2
5275,2008,30081,1
5276,2008,30085,1
5277,2008,30087,1
5278,2008,30091,1
5279,2008,30093,2
5280,2008,30095,2
5281,2008,30097,1
5282,2008,30101,1
5283,2008,30111,4
5284,2008,31001,2
5285,2008,31013,1
5286,2008,31017,1
5287,2008,31019,3
5288,2008,31021,1
5289,2008,31023,1
5290,2008,31025,2
5291,2008,31029,1
5292,2008,31031,3
5293,2008,31033,1
