,year,zip5,cnt
13535,2014,11436,1
13536,2014,11735,1
13537,2014,12010,1
13538,2014,12019,1
13539,2014,12029,1
13540,2014,12033,1
13541,2014,12049,1
13542,2014,12051,1
13543,2014,12072,3
13544,2014,12077,2
13545,2014,12087,1
13546,2014,12137,1
13547,2014,12202,1
13548,2014,12304,1
13549,2014,12306,1
13550,2014,12449,1
13551,2014,12453,1
13552,2014,12455,1
13553,2014,12543,1
13554,2014,12550,3
13555,2014,12568,2
13556,2014,12803,1
13557,2014,12817,1
13558,2014,12827,1
13559,2014,12831,3
13560,2014,12853,1
13561,2014,12860,1
13562,2014,12901,2
13563,2014,12914,1
13564,2014,12919,3
13565,2014,12950,2
13566,2014,12972,1
13567,2014,13029,1
13568,2014,13032,3
13569,2014,13036,1
13570,2014,13045,2
13571,2014,13057,3
13572,2014,13069,1
13573,2014,13077,1
13574,2014,13088,1
13575,2014,13117,1
13576,2014,13131,2
13577,2014,13135,1
13578,2014,13140,1
13579,2014,13143,1
13580,2014,13148,1
13581,2014,13159,2
13582,2014,13165,2
13583,2014,13166,2
13584,2014,13204,1
13585,2014,13206,1
13586,2014,13323,1
13587,2014,13340,1
13588,2014,13365,2
13589,2014,13402,1
13590,2014,13440,1
13591,2014,13455,1
13592,2014,13469,1
13593,2014,13478,1
13594,2014,13502,1
13595,2014,13601,4
13596,2014,13606,1
13597,2014,13655,3
13598,2014,13732,1
13599,2014,13733,1
13600,2014,13744,1
13601,2014,13787,1
13602,2014,13807,1
13603,2014,13812,2
13604,2014,13815,1
13605,2014,13825,2
13606,2014,13833,1
13607,2014,13904,2
13608,2014,14004,1
13609,2014,14006,1
13610,2014,14020,1
13611,2014,14031,1
13612,2014,14036,2
13613,2014,14056,1
13614,2014,14081,3
13615,2014,14086,1
13616,2014,14094,2
13617,2014,14132,1
13618,2014,14136,1
13619,2014,14150,1
13620,2014,14173,1
13621,2014,14218,1
13622,2014,14225,1
13623,2014,14301,1
13624,2014,14414,2
13625,2014,14416,2
13626,2014,14425,1
13627,2014,14432,1
13628,2014,14437,1
13629,2014,14456,1
13630,2014,14467,1
13631,2014,14482,1
13632,2014,14504,1
13633,2014,14532,1
13634,2014,14533,1
13635,2014,14546,1
13636,2014,14564,1
13637,2014,14606,1
13638,2014,14623,1
13639,2014,14701,1
13640,2014,14706,1
13641,2014,14753,1
13642,2014,14772,1
13643,2014,14779,1
13644,2014,14783,1
13645,2014,14810,2
13646,2014,14814,1
13647,2014,14824,1
13648,2014,14845,1
13649,2014,14858,1
13650,2014,15003,1
13651,2014,15030,1
13652,2014,15037,1
13653,2014,15046,1
13654,2014,15065,1
13655,2014,15136,1
13656,2014,15147,1
13657,2014,15205,1
13658,2014,15314,1
13659,2014,15323,1
13660,2014,15330,1
13661,2014,15349,1
13662,2014,15370,1
13663,2014,15425,1
13664,2014,15431,1
13665,2014,15479,2
13666,2014,15501,3
13667,2014,15522,4
13668,2014,15533,3
13669,2014,15537,2
13670,2014,15639,1
13671,2014,15642,1
13672,2014,15668,1
13673,2014,15717,1
13674,2014,15767,1
13675,2014,15825,2
13676,2014,15840,2
13677,2014,15931,2
13678,2014,15943,1
13679,2014,16033,1
13680,2014,16037,2
13681,2014,16038,2
13682,2014,16051,2
13683,2014,16101,1
13684,2014,16102,1
13685,2014,16115,1
13686,2014,16133,1
13687,2014,16314,1
13688,2014,16354,1
13689,2014,16365,1
13690,2014,16371,1
13691,2014,16373,1
13692,2014,16415,1
13693,2014,16421,1
13694,2014,16428,2
13695,2014,16443,1
13696,2014,16502,1
13697,2014,16509,2
13698,2014,16601,1
13699,2014,16611,1
13700,2014,16625,2
13701,2014,16635,1
13702,2014,16637,1
13703,2014,16652,1
13704,2014,16689,1
13705,2014,16735,1
13706,2014,16801,1
13707,2014,16823,1
13708,2014,16830,1
13709,2014,16847,1
13710,2014,16848,2
13711,2014,16853,2
13712,2014,16866,1
13713,2014,16874,2
13714,2014,16912,1
13715,2014,16929,2
13716,2014,16930,1
13717,2014,16933,2
13718,2014,16936,1
13719,2014,17009,1
13720,2014,17010,1
13721,2014,17013,3
13722,2014,17019,1
13723,2014,17020,1
13724,2014,17023,1
13725,2014,17038,2
13726,2014,17041,1
13727,2014,17042,1
13728,2014,17044,1
13729,2014,17045,1
13730,2014,17052,1
13731,2014,17055,1
13732,2014,17057,1
13733,2014,17059,1
13734,2014,17063,1
13735,2014,17067,1
13736,2014,17081,1
13737,2014,17112,4
13738,2014,17201,1
13739,2014,17225,2
13740,2014,17240,1
13741,2014,17257,1
13742,2014,17316,1
13743,2014,17319,1
13744,2014,17325,1
13745,2014,17331,1
13746,2014,17339,1
13747,2014,17361,1
13748,2014,17404,1
13749,2014,17519,1
13750,2014,17527,1
13751,2014,17545,1
13752,2014,17547,1
13753,2014,17554,1
13754,2014,17566,1
13755,2014,17572,1
13756,2014,17721,1
13757,2014,17724,1
13758,2014,17747,1
13759,2014,17748,1
13760,2014,17751,1
13761,2014,17756,1
13762,2014,17771,2
13763,2014,17774,1
13764,2014,17815,1
13765,2014,17846,1
13766,2014,17847,2
13767,2014,17876,1
13768,2014,17901,1
13769,2014,17931,1
13770,2014,17943,1
13771,2014,17963,2
13772,2014,18036,1
13773,2014,18067,1
13774,2014,18083,1
13775,2014,18104,1
13776,2014,18106,1
13777,2014,18202,1
13778,2014,18211,1
13779,2014,18222,1
13780,2014,18229,1
13781,2014,18252,1
13782,2014,18414,1
13783,2014,18424,1
13784,2014,18426,1
13785,2014,18436,3
13786,2014,18446,2
13787,2014,18464,1
13788,2014,18614,1
13789,2014,18629,1
13790,2014,18631,1
13791,2014,18641,3
13792,2014,18661,2
13793,2014,18705,1
13794,2014,18707,1
13795,2014,18801,1
13796,2014,18820,2
13797,2014,18823,2
13798,2014,18830,1
13799,2014,18837,1
13800,2014,18840,2
13801,2014,18850,1
13802,2014,18951,1
13803,2014,18969,1
13804,2014,19007,1
13805,2014,19013,1
13806,2014,19020,1
13807,2014,19021,1
13808,2014,19030,1
13809,2014,19047,1
13810,2014,19053,1
13811,2014,19057,1
13812,2014,19067,1
13813,2014,19087,1
13814,2014,19134,1
13815,2014,19363,1
13816,2014,19406,1
13817,2014,19464,1
13818,2014,19468,1
13819,2014,19505,1
13820,2014,19507,3
13821,2014,19520,1
13822,2014,19522,1
13823,2014,19526,3
13824,2014,19530,1
13825,2014,19551,1
13826,2014,19555,1
13827,2014,19605,1
13828,2014,19702,1
13829,2014,19709,2
13830,2014,19720,3
13831,2014,19730,1
13832,2014,19734,1
13833,2014,19933,3
13834,2014,19943,1
13835,2014,19950,2
13836,2014,19956,1
13837,2014,19966,1
13838,2014,19975,1
13839,2014,20187,2
13840,2014,20613,1
13841,2014,20659,1
13842,2014,20664,1
13843,2014,20735,1
13844,2014,20754,1
13845,2014,20785,1
13846,2014,20794,1
13847,2014,20878,1
13848,2014,21001,1
13849,2014,21048,1
13850,2014,21054,1
13851,2014,21078,1
13852,2014,21108,1
13853,2014,21157,1
13854,2014,21162,1
13855,2014,21219,1
13856,2014,21222,1
13857,2014,21224,3
13858,2014,21502,1
13859,2014,21520,1
13860,2014,21536,2
13861,2014,21601,1
13862,2014,21613,1
13863,2014,21617,1
13864,2014,21620,1
13865,2014,21629,1
13866,2014,21643,1
13867,2014,21666,1
13868,2014,21711,1
13869,2014,21740,4
13870,2014,21750,1
13871,2014,21766,1
13872,2014,21788,1
13873,2014,21795,1
13874,2014,21830,1
13875,2014,21837,1
13876,2014,21871,1
13877,2014,21901,2
13878,2014,21903,1
13879,2014,21921,2
13880,2014,22405,1
13881,2014,22407,1
13882,2014,22535,1
13883,2014,22546,4
13884,2014,22621,1
13885,2014,22624,1
13886,2014,22625,1
13887,2014,22630,1
13888,2014,22655,1
13889,2014,22660,2
13890,2014,22701,1
13891,2014,22801,1
13892,2014,22802,1
13893,2014,22842,2
13894,2014,22942,1
13895,2014,22960,1
13896,2014,22980,1
13897,2014,23002,1
13898,2014,23005,3
13899,2014,23009,2
13900,2014,23047,1
13901,2014,23089,1
13902,2014,23140,1
13903,2014,23141,1
13904,2014,23149,1
13905,2014,23310,1
13906,2014,23313,1
13907,2014,23320,1
13908,2014,23321,1
13909,2014,23415,1
13910,2014,23434,5
13911,2014,23443,1
13912,2014,23455,1
13913,2014,23502,1
13914,2014,23602,1
13915,2014,23707,1
13916,2014,23803,1
13917,2014,23804,1
13918,2014,23805,1
13919,2014,23834,1
13920,2014,23836,1
13921,2014,23842,3
13922,2014,23847,3
13923,2014,23851,3
13924,2014,23866,1
13925,2014,23879,3
13926,2014,23882,1
13927,2014,23889,1
13928,2014,23919,1
13929,2014,23920,1
13930,2014,23930,1
13931,2014,23947,1
13932,2014,23950,1
13933,2014,23970,3
13934,2014,24012,1
13935,2014,24055,1
13936,2014,24060,1
13937,2014,24073,1
13938,2014,24084,2
13939,2014,24087,1
13940,2014,24112,2
13941,2014,24113,1
13942,2014,24122,1
13943,2014,24141,1
13944,2014,24148,2
13945,2014,24151,1
13946,2014,24175,3
13947,2014,24201,1
13948,2014,24219,1
13949,2014,24244,1
13950,2014,24266,1
13951,2014,24273,1
13952,2014,24279,2
13953,2014,24311,2
13954,2014,24312,1
13955,2014,24315,1
13956,2014,24328,1
13957,2014,24333,1
13958,2014,24340,1
13959,2014,24343,1
13960,2014,24351,1
13961,2014,24360,4
13962,2014,24382,6
13963,2014,24401,1
13964,2014,24435,2
13965,2014,24440,1
13966,2014,24450,1
13967,2014,24472,3
13968,2014,24482,1
13969,2014,24486,1
13970,2014,24502,1
13971,2014,24521,1
13972,2014,24522,1
13973,2014,24527,1
13974,2014,24531,1
13975,2014,24540,1
13976,2014,24541,3
13977,2014,24550,1
13978,2014,24551,1
13979,2014,24556,1
13980,2014,24572,2
13981,2014,24588,2
13982,2014,24592,2
13983,2014,24641,1
13984,2014,24916,1
13985,2014,24986,1
13986,2014,25083,1
13987,2014,25113,2
13988,2014,25143,1
13989,2014,25271,3
13990,2014,25304,1
13991,2014,25315,1
13992,2014,25411,1
13993,2014,25526,2
13994,2014,25705,1
13995,2014,25801,2
13996,2014,25820,1
13997,2014,26034,1
13998,2014,26060,1
13999,2014,26150,2
14000,2014,26155,1
14001,2014,26378,1
14002,2014,26456,2
14003,2014,26508,1
14004,2014,26525,2
14005,2014,26554,2
14006,2014,26601,2
14007,2014,26621,1
14008,2014,26679,2
14009,2014,26757,1
14010,2014,27028,1
14011,2014,27030,1
14012,2014,27045,1
14013,2014,27107,2
14014,2014,27203,2
14015,2014,27205,1
14016,2014,27215,1
14017,2014,27229,3
14018,2014,27235,3
14019,2014,27253,1
14020,2014,27258,2
14021,2014,27260,1
14022,2014,27263,3
14023,2014,27265,1
14024,2014,27284,1
14025,2014,27298,1
14026,2014,27299,1
14027,2014,27301,1
14028,2014,27302,3
14029,2014,27316,1
14030,2014,27330,2
14031,2014,27332,2
14032,2014,27341,1
14033,2014,27344,1
14034,2014,27357,1
14035,2014,27370,1
14036,2014,27371,1
14037,2014,27377,1
14038,2014,27405,1
14039,2014,27406,2
14040,2014,27509,1
14041,2014,27520,1
14042,2014,27529,3
14043,2014,27530,2
14044,2014,27534,1
14045,2014,27537,1
14046,2014,27542,5
14047,2014,27545,2
14048,2014,27546,1
14049,2014,27549,1
14050,2014,27577,1
14051,2014,27578,1
14052,2014,27596,1
14053,2014,27601,1
14054,2014,27603,1
14055,2014,27703,1
14056,2014,27704,2
14057,2014,27801,1
14058,2014,27804,3
14059,2014,27812,1
14060,2014,27817,1
14061,2014,27828,1
14062,2014,27834,3
14063,2014,27839,1
14064,2014,27855,1
14065,2014,27857,1
14066,2014,27866,1
14067,2014,27869,1
14068,2014,27871,1
14069,2014,27882,1
14070,2014,27886,1
14071,2014,27891,1
14072,2014,27892,1
14073,2014,27893,2
14074,2014,27896,1
14075,2014,27909,3
14076,2014,27910,1
14077,2014,27944,1
14078,2014,27962,3
14079,2014,27983,1
14080,2014,28052,1
14081,2014,28075,1
14082,2014,28083,1
14083,2014,28086,1
14084,2014,28097,1
14085,2014,28105,1
14086,2014,28107,2
14087,2014,28110,2
14088,2014,28144,1
14089,2014,28150,2
14090,2014,28166,1
14091,2014,28170,1
14092,2014,28174,1
14093,2014,28206,1
14094,2014,28214,1
14095,2014,28216,3
14096,2014,28301,2
14097,2014,28303,1
14098,2014,28315,1
14099,2014,28328,1
14100,2014,28334,3
14101,2014,28351,1
14102,2014,28352,1
14103,2014,28358,3
14104,2014,28360,1
14105,2014,28364,2
14106,2014,28366,1
14107,2014,28376,2
14108,2014,28379,1
14109,2014,28384,1
14110,2014,28390,1
14111,2014,28395,2
14112,2014,28398,3
14113,2014,28401,1
14114,2014,28403,1
14115,2014,28405,2
14116,2014,28412,1
14117,2014,28425,1
14118,2014,28431,1
14119,2014,28436,1
14120,2014,28438,1
14121,2014,28451,1
14122,2014,28457,2
14123,2014,28472,2
14124,2014,28504,2
14125,2014,28539,1
14126,2014,28540,2
14127,2014,28546,1
14128,2014,28551,1
14129,2014,28560,1
14130,2014,28562,1
14131,2014,28570,1
14132,2014,28574,1
14133,2014,28584,1
14134,2014,28590,1
14135,2014,28609,1
14136,2014,28613,3
14137,2014,28621,2
14138,2014,28642,2
14139,2014,28645,1
14140,2014,28650,1
14141,2014,28659,1
14142,2014,28666,1
14143,2014,28677,1
14144,2014,28689,2
14145,2014,28697,2
14146,2014,28715,1
14147,2014,28716,1
14148,2014,28752,1
14149,2014,28761,1
14150,2014,28773,1
14151,2014,28778,1
14152,2014,28786,2
14153,2014,28787,2
14154,2014,28791,1
14155,2014,28906,1
14156,2014,29006,2
14157,2014,29010,2
14158,2014,29016,1
14159,2014,29018,2
14160,2014,29033,2
14161,2014,29036,2
14162,2014,29038,1
14163,2014,29042,1
14164,2014,29047,1
14165,2014,29054,1
14166,2014,29056,1
14167,2014,29070,1
14168,2014,29072,1
14169,2014,29073,3
14170,2014,29078,1
14171,2014,29101,1
14172,2014,29102,2
14173,2014,29107,1
14174,2014,29108,3
14175,2014,29115,2
14176,2014,29126,2
14177,2014,29130,2
14178,2014,29135,1
14179,2014,29150,3
14180,2014,29153,1
14181,2014,29161,1
14182,2014,29164,1
14183,2014,29172,2
14184,2014,29180,2
14185,2014,29201,2
14186,2014,29202,1
14187,2014,29203,3
14188,2014,29303,2
14189,2014,29307,1
14190,2014,29322,1
14191,2014,29323,1
14192,2014,29325,2
14193,2014,29330,1
14194,2014,29334,3
14195,2014,29335,1
14196,2014,29340,1
14197,2014,29341,2
14198,2014,29342,1
14199,2014,29349,3
14200,2014,29353,1
14201,2014,29360,1
14202,2014,29376,1
14203,2014,29405,1
14204,2014,29406,2
14205,2014,29418,1
14206,2014,29431,1
14207,2014,29432,1
14208,2014,29440,2
14209,2014,29448,2
14210,2014,29452,1
14211,2014,29453,1
14212,2014,29455,1
14213,2014,29458,1
14214,2014,29464,1
14215,2014,29470,1
14216,2014,29472,1
14217,2014,29477,3
14218,2014,29479,2
14219,2014,29483,2
14220,2014,29488,4
14221,2014,29492,3
14222,2014,29501,3
14223,2014,29502,1
14224,2014,29506,1
14225,2014,29526,3
14226,2014,29527,2
14227,2014,29530,1
14228,2014,29536,2
14229,2014,29546,1
14230,2014,29550,1
14231,2014,29554,1
14232,2014,29555,1
14233,2014,29556,1
14234,2014,29565,2
14235,2014,29568,1
14236,2014,29569,1
14237,2014,29571,3
14238,2014,29585,1
14239,2014,29591,1
14240,2014,29593,1
14241,2014,29605,1
14242,2014,29611,1
14243,2014,29620,1
14244,2014,29621,1
14245,2014,29643,2
14246,2014,29646,2
14247,2014,29651,2
14248,2014,29654,1
14249,2014,29669,1
14250,2014,29673,1
14251,2014,29689,1
14252,2014,29690,2
14253,2014,29702,4
14254,2014,29708,1
14255,2014,29709,2
14256,2014,29714,1
14257,2014,29728,1
14258,2014,29729,1
14259,2014,29730,5
14260,2014,29745,2
14261,2014,29801,2
14262,2014,29829,2
14263,2014,29841,2
14264,2014,29842,2
14265,2014,29847,1
14266,2014,29860,1
14267,2014,29918,1
14268,2014,29927,3
14269,2014,29936,1
14270,2014,30014,1
14271,2014,30024,1
14272,2014,30038,1
14273,2014,30041,1
14274,2014,30058,1
14275,2014,30080,1
14276,2014,30103,1
14277,2014,30110,2
14278,2014,30120,5
14279,2014,30122,1
14280,2014,30124,1
14281,2014,30125,1
14282,2014,30129,1
14283,2014,30137,1
14284,2014,30153,2
14285,2014,30161,2
14286,2014,30165,2
14287,2014,30176,2
14288,2014,30179,2
14289,2014,30180,2
14290,2014,30182,1
14291,2014,30185,1
14292,2014,30213,1
14293,2014,30230,2
14294,2014,30233,7
14295,2014,30240,2
14296,2014,30253,2
14297,2014,30263,2
14298,2014,30268,1
14299,2014,30269,1
14300,2014,30273,1
14301,2014,30286,2
14302,2014,30288,2
14303,2014,30291,1
14304,2014,30294,1
14305,2014,30297,2
14306,2014,30316,1
14307,2014,30318,1
14308,2014,30331,1
14309,2014,30336,2
14310,2014,30340,1
14311,2014,30349,1
14312,2014,30410,1
14313,2014,30428,1
14314,2014,30434,1
14315,2014,30439,2
14316,2014,30442,1
14317,2014,30451,1
14318,2014,30452,2
14319,2014,30458,1
14320,2014,30467,1
14321,2014,30471,1
14322,2014,30474,1
14323,2014,30477,2
14324,2014,30504,1
14325,2014,30506,1
14326,2014,30510,2
14327,2014,30517,1
14328,2014,30521,5
14329,2014,30523,1
14330,2014,30528,1
14331,2014,30529,2
14332,2014,30549,1
14333,2014,30554,1
14334,2014,30559,1
14335,2014,30568,1
14336,2014,30601,2
14337,2014,30621,1
14338,2014,30622,1
14339,2014,30635,3
14340,2014,30642,1
14341,2014,30650,2
14342,2014,30655,1
14343,2014,30673,1
14344,2014,30680,3
14345,2014,30701,1
14346,2014,30705,3
14347,2014,30720,2
14348,2014,30721,2
14349,2014,30735,1
14350,2014,30736,4
14351,2014,30738,1
14352,2014,30747,1
14353,2014,30757,3
14354,2014,30813,1
14355,2014,30817,1
14356,2014,30824,3
14357,2014,30833,1
14358,2014,30904,1
14359,2014,30906,3
14360,2014,30907,2
14361,2014,30909,1
14362,2014,31008,4
14363,2014,31014,1
14364,2014,31015,1
14365,2014,31021,6
14366,2014,31023,1
14367,2014,31024,2
14368,2014,31029,1
14369,2014,31044,2
14370,2014,31069,3
14371,2014,31089,1
14372,2014,31091,1
14373,2014,31092,1
14374,2014,31201,1
14375,2014,31206,2
14376,2014,31210,1
14377,2014,31305,1
14378,2014,31307,1
14379,2014,31320,1
14380,2014,31324,3
14381,2014,31407,2
14382,2014,31408,2
14383,2014,31419,1
14384,2014,31501,1
14385,2014,31503,2
14386,2014,31510,3
14387,2014,31513,1
14388,2014,31520,2
14389,2014,31525,2
14390,2014,31533,4
14391,2014,31537,1
14392,2014,31539,2
14393,2014,31545,2
14394,2014,31548,5
14395,2014,31549,1
14396,2014,31563,1
14397,2014,31569,1
14398,2014,31594,1
14399,2014,31601,2
14400,2014,31603,2
14401,2014,31620,1
14402,2014,31632,1
14403,2014,31634,1
14404,2014,31636,4
14405,2014,31637,1
14406,2014,31642,2
14407,2014,31650,1
14408,2014,31702,1
14409,2014,31705,2
14410,2014,31709,3
14411,2014,31714,1
14412,2014,31719,1
14413,2014,31730,1
14414,2014,31750,1
14415,2014,31757,1
14416,2014,31768,1
14417,2014,31774,1
14418,2014,31779,1
14419,2014,31788,1
14420,2014,31791,1
14421,2014,31792,6
14422,2014,31794,2
14423,2014,31803,1
14424,2014,31805,1
14425,2014,31808,1
14426,2014,31820,1
14427,2014,31822,1
14428,2014,31825,1
14429,2014,31901,1
14430,2014,31906,1
14431,2014,31909,1
14432,2014,32008,2
14433,2014,32024,2
14434,2014,32040,1
14435,2014,32052,3
14436,2014,32055,2
14437,2014,32059,2
14438,2014,32060,1
14439,2014,32063,2
14440,2014,32068,2
14441,2014,32086,1
14442,2014,32145,1
14443,2014,32174,1
14444,2014,32177,1
14445,2014,32209,1
14446,2014,32219,1
14447,2014,32220,1
14448,2014,32226,1
14449,2014,32234,2
14450,2014,32254,1
14451,2014,32259,2
14452,2014,32327,1
14453,2014,32336,1
14454,2014,32337,1
14455,2014,32340,1
14456,2014,32343,2
14457,2014,32347,1
14458,2014,32348,1
14459,2014,32405,1
14460,2014,32409,1
14461,2014,32431,2
14462,2014,32442,1
14463,2014,32448,3
14464,2014,32455,1
14465,2014,32466,1
14466,2014,32506,1
14467,2014,32534,1
14468,2014,32583,1
14469,2014,32601,1
14470,2014,32640,1
14471,2014,32656,1
14472,2014,32686,1
14473,2014,32697,1
14474,2014,32736,1
14475,2014,32754,1
14476,2014,32771,1
14477,2014,32775,1
14478,2014,32798,1
14479,2014,32809,1
14480,2014,32824,2
14481,2014,32907,1
14482,2014,32922,1
14483,2014,32926,1
14484,2014,32960,1
14485,2014,32966,2
14486,2014,33016,1
14487,2014,33018,1
14488,2014,33031,1
14489,2014,33054,1
14490,2014,33069,3
14491,2014,33178,2
14492,2014,33186,1
14493,2014,33187,1
14494,2014,33194,1
14495,2014,33309,1
14496,2014,33314,1
14497,2014,33332,2
14498,2014,33404,1
14499,2014,33437,1
14500,2014,33440,1
14501,2014,33459,1
14502,2014,33467,1
14503,2014,33493,1
14504,2014,33538,2
14505,2014,33541,1
14506,2014,33566,1
14507,2014,33576,2
14508,2014,33584,2
14509,2014,33605,1
14510,2014,33607,1
14511,2014,33613,1
14512,2014,33619,4
14513,2014,33762,3
14514,2014,33801,1
14515,2014,33802,1
14516,2014,33809,1
14517,2014,33820,1
14518,2014,33843,1
14519,2014,33844,1
14520,2014,33852,2
14521,2014,33853,1
14522,2014,33860,1
14523,2014,33868,2
14524,2014,33870,1
14525,2014,33897,1
14526,2014,33898,1
14527,2014,33905,1
14528,2014,33935,1
14529,2014,33950,2
14530,2014,34142,1
14531,2014,34208,1
14532,2014,34222,1
14533,2014,34232,1
14534,2014,34473,1
14535,2014,34480,1
14536,2014,34482,3
14537,2014,34601,1
14538,2014,34638,1
14539,2014,34715,1
14540,2014,34736,1
14541,2014,34744,1
14542,2014,34748,1
14543,2014,34753,1
14544,2014,34761,1
14545,2014,34769,2
14546,2014,34785,5
14547,2014,34787,1
14548,2014,34945,3
14549,2014,34972,3
14550,2014,34984,1
14551,2014,35004,1
14552,2014,35010,1
14553,2014,35020,1
14554,2014,35022,1
14555,2014,35034,1
14556,2014,35040,1
14557,2014,35044,1
14558,2014,35045,4
14559,2014,35055,2
14560,2014,35077,3
14561,2014,35085,1
14562,2014,35087,1
14563,2014,35089,1
14564,2014,35096,4
14565,2014,35111,4
14566,2014,35124,3
14567,2014,35150,3
14568,2014,35179,1
14569,2014,35204,1
14570,2014,35207,1
14571,2014,35234,1
14572,2014,35401,1
14573,2014,35405,2
14574,2014,35442,1
14575,2014,35443,1
14576,2014,35444,1
14577,2014,35453,2
14578,2014,35458,1
14579,2014,35459,1
14580,2014,35462,1
14581,2014,35469,1
14582,2014,35470,1
14583,2014,35476,1
14584,2014,35501,2
14585,2014,35555,2
14586,2014,35565,2
14587,2014,35570,4
14588,2014,35594,1
14589,2014,35601,2
14590,2014,35603,2
14591,2014,35618,1
14592,2014,35622,2
14593,2014,35650,3
14594,2014,35661,1
14595,2014,35674,5
14596,2014,35746,1
14597,2014,35752,1
14598,2014,35768,1
14599,2014,35769,1
14600,2014,35811,1
14601,2014,35901,1
14602,2014,35904,1
14603,2014,35952,1
14604,2014,35957,2
14605,2014,35960,1
14606,2014,35962,1
14607,2014,35968,1
14608,2014,35987,2
14609,2014,36010,1
14610,2014,36027,1
14611,2014,36041,1
14612,2014,36043,2
14613,2014,36047,1
14614,2014,36054,1
14615,2014,36067,1
14616,2014,36075,2
14617,2014,36081,2
14618,2014,36083,1
14619,2014,36089,1
14620,2014,36091,1
14621,2014,36092,1
14622,2014,36105,1
14623,2014,36116,1
14624,2014,36203,1
14625,2014,36264,3
14626,2014,36274,1
14627,2014,36301,1
14628,2014,36303,3
14629,2014,36310,2
14630,2014,36312,1
14631,2014,36322,2
14632,2014,36323,3
14633,2014,36330,1
14634,2014,36331,1
14635,2014,36345,2
14636,2014,36360,3
14637,2014,36401,5
14638,2014,36421,1
14639,2014,36426,5
14640,2014,36441,1
14641,2014,36442,1
14642,2014,36451,2
14643,2014,36460,1
14644,2014,36467,1
14645,2014,36502,5
14646,2014,36505,1
14647,2014,36507,1
14648,2014,36524,1
14649,2014,36541,1
14650,2014,36545,1
14651,2014,36549,1
14652,2014,36551,1
14653,2014,36560,1
14654,2014,36562,1
14655,2014,36567,1
14656,2014,36571,1
14657,2014,36572,1
14658,2014,36582,2
14659,2014,36590,1
14660,2014,36611,1
14661,2014,36612,1
14662,2014,36613,1
14663,2014,36701,4
14664,2014,36702,1
14665,2014,36732,2
14666,2014,36750,1
14667,2014,36784,2
14668,2014,36801,2
14669,2014,36804,1
14670,2014,36852,1
14671,2014,36853,1
14672,2014,36854,1
14673,2014,36867,2
14674,2014,36904,1
14675,2014,36919,1
14676,2014,36925,1
14677,2014,37013,2
14678,2014,37037,2
14679,2014,37043,1
14680,2014,37047,2
14681,2014,37049,1
14682,2014,37050,1
14683,2014,37055,2
14684,2014,37062,1
14685,2014,37064,1
14686,2014,37072,1
14687,2014,37078,1
14688,2014,37080,1
14689,2014,37082,1
14690,2014,37086,1
14691,2014,37087,3
14692,2014,37110,1
14693,2014,37130,2
14694,2014,37146,1
14695,2014,37167,2
14696,2014,37207,1
14697,2014,37209,1
14698,2014,37210,1
14699,2014,37213,2
14700,2014,37310,2
14701,2014,37321,1
14702,2014,37334,1
14703,2014,37343,1
14704,2014,37347,2
14705,2014,37353,1
14706,2014,37354,3
14707,2014,37355,4
14708,2014,37356,2
14709,2014,37357,1
14710,2014,37379,1
14711,2014,37402,1
14712,2014,37404,1
14713,2014,37408,1
14714,2014,37412,1
14715,2014,37419,2
14716,2014,37470,1
14717,2014,37620,1
14718,2014,37650,1
14719,2014,37683,1
14720,2014,37686,1
14721,2014,37716,1
14722,2014,37723,1
14723,2014,37725,2
14724,2014,37743,1
14725,2014,37745,2
14726,2014,37753,1
14727,2014,37754,1
14728,2014,37763,1
14729,2014,37771,1
14730,2014,37818,1
14731,2014,37821,2
14732,2014,37826,1
14733,2014,37847,1
14734,2014,37854,1
14735,2014,37874,1
14736,2014,37890,3
14737,2014,37914,3
14738,2014,37917,1
14739,2014,37921,1
14740,2014,37922,3
14741,2014,37924,2
14742,2014,37932,2
14743,2014,38002,1
14744,2014,38006,1
14745,2014,38012,1
14746,2014,38049,2
14747,2014,38063,1
14748,2014,38068,1
14749,2014,38069,2
14750,2014,38075,1
14751,2014,38109,3
14752,2014,38116,1
14753,2014,38118,4
14754,2014,38122,1
14755,2014,38233,1
14756,2014,38242,1
14757,2014,38261,1
14758,2014,38301,1
14759,2014,38305,5
14760,2014,38316,1
14761,2014,38321,1
14762,2014,38327,2
14763,2014,38330,1
14764,2014,38340,2
14765,2014,38341,2
14766,2014,38343,1
14767,2014,38351,1
14768,2014,38359,1
14769,2014,38372,1
14770,2014,38375,1
14771,2014,38382,1
14772,2014,38388,2
14773,2014,38391,1
14774,2014,38401,2
14775,2014,38449,1
14776,2014,38474,1
14777,2014,38478,1
14778,2014,38501,2
14779,2014,38506,1
14780,2014,38544,1
14781,2014,38555,1
14782,2014,38563,1
14783,2014,38571,1
14784,2014,38574,1
14785,2014,38606,4
14786,2014,38611,2
14787,2014,38614,2
14788,2014,38633,1
14789,2014,38637,1
14790,2014,38645,1
14791,2014,38649,1
14792,2014,38652,3
14793,2014,38654,1
14794,2014,38659,1
14795,2014,38661,1
14796,2014,38668,2
14797,2014,38683,2
14798,2014,38701,1
14799,2014,38730,1
14800,2014,38732,1
14801,2014,38756,1
14802,2014,38801,1
14803,2014,38804,1
14804,2014,38821,2
14805,2014,38824,1
