,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016
1605,40145,0.0,0.0,1.0,-1.0,0.0
1606,40147,0.0,0.0,0.0,0.0,0.0
1607,40149,0.0,0.0,0.0,0.0,0.0
1608,40151,0.0,0.0,0.0,0.0,0.0
1609,40153,0.0,0.0,1.0,0.0,0.0
1610,41001,0.0,0.0,0.0,0.0,-2.0
1611,41011,0.0,0.0,0.0,0.0,0.0
1612,41015,-1.0,0.0,0.0,0.0,-1.0
1613,41017,0.0,0.0,0.0,0.0,0.0
1614,41019,0.0,0.0,0.0,0.0,-1.0
1615,41023,0.0,0.0,0.0,0.0,-1.0
1616,41025,0.0,0.0,0.0,0.0,1.0
1617,41029,0.0,0.0,0.0,0.0,0.0
1618,41031,0.0,0.0,0.0,0.0,0.0
1619,41035,1.0,0.0,0.0,0.0,1.0
1620,41037,0.0,0.0,0.0,0.0,0.0
1621,41039,0.0,0.0,0.0,0.0,1.0
1622,41043,0.0,0.0,0.0,0.0,1.0
1623,41045,-1.0,1.0,0.0,0.0,1.0
1624,41047,0.0,0.0,1.0,0.0,0.0
1625,41049,0.0,0.0,0.0,0.0,0.0
1626,41051,0.0,0.0,0.0,0.0,-1.0
1627,41055,0.0,0.0,0.0,0.0,-1.0
1628,41059,0.0,-1.0,0.0,0.0,0.0
1629,41061,-1.0,0.0,0.0,0.0,-1.0
1630,41067,0.0,0.0,0.0,0.0,0.0
1631,42001,0.0,0.0,0.0,0.0,0.0
1632,42003,-1.0,0.0,-1.0,-1.0,-5.0
1633,42007,0.0,0.0,0.0,-1.0,-1.0
1634,42009,0.0,0.0,0.0,0.0,0.0
1635,42011,0.0,0.0,0.0,-1.0,1.0
1636,42013,0.0,0.0,0.0,0.0,2.0
1637,42015,0.0,0.0,0.0,0.0,-1.0
1638,42017,0.0,-1.0,-1.0,0.0,0.0
1639,42019,-1.0,0.0,0.0,0.0,1.0
1640,42021,0.0,0.0,0.0,0.0,1.0
1641,42025,-1.0,0.0,0.0,0.0,-1.0
1642,42027,0.0,0.0,0.0,0.0,2.0
1643,42029,0.0,0.0,0.0,0.0,1.0
1644,42031,0.0,0.0,0.0,0.0,-1.0
1645,42033,0.0,0.0,0.0,0.0,0.0
1646,42035,0.0,0.0,0.0,0.0,2.0
1647,42037,0.0,0.0,0.0,0.0,-2.0
1648,42039,0.0,0.0,0.0,0.0,0.0
1649,42041,0.0,0.0,0.0,0.0,-2.0
1650,42043,0.0,0.0,0.0,1.0,0.0
1651,42045,0.0,0.0,0.0,0.0,-1.0
1652,42049,1.0,-1.0,0.0,-1.0,-3.0
1653,42051,0.0,0.0,0.0,0.0,1.0
1654,42055,0.0,0.0,0.0,1.0,1.0
1655,42057,0.0,-1.0,0.0,0.0,-1.0
1656,42059,0.0,0.0,0.0,0.0,0.0
1657,42061,0.0,0.0,0.0,0.0,0.0
1658,42063,-1.0,0.0,0.0,0.0,0.0
1659,42065,0.0,0.0,0.0,0.0,0.0
1660,42067,0.0,0.0,0.0,0.0,0.0
1661,42069,0.0,0.0,0.0,0.0,0.0
1662,42071,-1.0,0.0,0.0,-1.0,-2.0
1663,42073,0.0,0.0,0.0,0.0,0.0
1664,42075,0.0,0.0,0.0,0.0,-1.0
1665,42077,-1.0,-2.0,0.0,0.0,-1.0
1666,42079,0.0,0.0,0.0,0.0,0.0
1667,42081,0.0,0.0,0.0,0.0,0.0
1668,42083,0.0,0.0,0.0,0.0,1.0
1669,42085,0.0,0.0,0.0,0.0,0.0
1670,42087,0.0,0.0,0.0,0.0,0.0
1671,42089,0.0,0.0,0.0,0.0,-2.0
1672,42091,0.0,0.0,0.0,0.0,2.0
1673,42095,0.0,0.0,0.0,0.0,1.0
1674,42097,0.0,0.0,0.0,0.0,0.0
1675,42099,0.0,0.0,1.0,0.0,0.0
1676,42101,-1.0,0.0,0.0,0.0,0.0
1677,42103,0.0,0.0,0.0,0.0,0.0
1678,42107,0.0,0.0,1.0,-1.0,-1.0
1679,42109,0.0,0.0,0.0,0.0,0.0
1680,42111,0.0,-1.0,0.0,0.0,1.0
1681,42113,0.0,0.0,0.0,0.0,1.0
1682,42115,0.0,0.0,0.0,0.0,4.0
1683,42117,0.0,0.0,0.0,0.0,2.0
1684,42121,-1.0,0.0,0.0,0.0,-1.0
1685,42123,0.0,0.0,0.0,-1.0,-1.0
1686,42125,0.0,0.0,-1.0,0.0,-1.0
1687,42127,0.0,0.0,0.0,0.0,1.0
1688,42129,0.0,-1.0,0.0,0.0,-1.0
1689,42131,0.0,0.0,0.0,0.0,1.0
1690,42133,0.0,0.0,0.0,-1.0,-1.0
1691,44003,0.0,0.0,0.0,0.0,0.0
1692,44007,0.0,0.0,0.0,0.0,3.0
1693,45001,0.0,0.0,0.0,0.0,1.0
1694,45003,-1.0,-1.0,-1.0,0.0,-4.0
1695,45007,0.0,0.0,-1.0,0.0,-3.0
1696,45009,0.0,0.0,0.0,0.0,0.0
1697,45015,0.0,-1.0,0.0,0.0,2.0
1698,45017,0.0,0.0,0.0,0.0,-1.0
1699,45019,1.0,0.0,0.0,0.0,1.0
1700,45021,0.0,0.0,0.0,0.0,0.0
1701,45023,0.0,0.0,0.0,0.0,0.0
1702,45025,0.0,0.0,0.0,0.0,-1.0
1703,45027,-2.0,2.0,0.0,0.0,0.0
1704,45029,-1.0,0.0,0.0,0.0,-2.0
1705,45031,0.0,0.0,0.0,0.0,2.0
1706,45033,0.0,0.0,0.0,0.0,1.0
1707,45035,0.0,0.0,0.0,0.0,1.0
1708,45037,0.0,0.0,0.0,0.0,1.0
1709,45039,0.0,0.0,0.0,0.0,0.0
1710,45041,0.0,0.0,0.0,0.0,2.0
1711,45043,0.0,0.0,0.0,0.0,1.0
1712,45045,0.0,0.0,0.0,0.0,1.0
1713,45047,0.0,0.0,0.0,0.0,0.0
1714,45049,0.0,0.0,0.0,0.0,0.0
1715,45051,0.0,0.0,0.0,0.0,5.0
1716,45053,0.0,0.0,0.0,-1.0,0.0
1717,45055,-1.0,1.0,0.0,0.0,0.0
1718,45059,0.0,0.0,0.0,0.0,0.0
1719,45061,-1.0,1.0,0.0,0.0,-1.0
1720,45063,-4.0,4.0,1.0,0.0,1.0
1721,45067,0.0,0.0,0.0,0.0,0.0
1722,45071,-1.0,1.0,0.0,0.0,0.0
1723,45073,0.0,0.0,-1.0,0.0,0.0
1724,45075,0.0,0.0,0.0,0.0,0.0
1725,45079,0.0,0.0,0.0,0.0,-2.0
1726,45081,0.0,0.0,0.0,0.0,0.0
1727,45083,0.0,-1.0,0.0,-1.0,-1.0
1728,45085,0.0,0.0,0.0,0.0,1.0
1729,45087,0.0,0.0,0.0,0.0,0.0
1730,45089,0.0,0.0,0.0,0.0,1.0
1731,45091,2.0,0.0,0.0,0.0,3.0
1732,46003,0.0,0.0,0.0,0.0,0.0
1733,46005,1.0,0.0,0.0,0.0,1.0
1734,46011,2.0,0.0,0.0,0.0,1.0
1735,46013,0.0,0.0,0.0,0.0,0.0
1736,46015,0.0,-1.0,0.0,0.0,-1.0
1737,46019,0.0,0.0,0.0,0.0,1.0
1738,46021,1.0,0.0,0.0,0.0,1.0
1739,46023,1.0,0.0,0.0,0.0,1.0
1740,46027,0.0,0.0,0.0,0.0,0.0
1741,46029,0.0,0.0,0.0,0.0,0.0
1742,46033,0.0,0.0,0.0,0.0,0.0
1743,46035,0.0,0.0,0.0,0.0,0.0
1744,46037,0.0,0.0,0.0,0.0,0.0
1745,46047,1.0,0.0,0.0,0.0,0.0
1746,46051,0.0,0.0,0.0,0.0,0.0
1747,46053,0.0,0.0,0.0,0.0,0.0
1748,46055,1.0,0.0,0.0,0.0,1.0
1749,46057,0.0,0.0,0.0,0.0,0.0
1750,46063,1.0,0.0,0.0,0.0,1.0
1751,46065,0.0,0.0,0.0,0.0,0.0
1752,46071,0.0,0.0,0.0,0.0,0.0
1753,46075,0.0,0.0,0.0,0.0,0.0
1754,46079,1.0,0.0,0.0,0.0,2.0
1755,46083,0.0,0.0,0.0,0.0,0.0
1756,46085,1.0,0.0,0.0,0.0,1.0
1757,46087,0.0,0.0,0.0,0.0,0.0
1758,46093,2.0,0.0,0.0,1.0,5.0
1759,46099,1.0,0.0,0.0,-1.0,-1.0
1760,46101,0.0,0.0,0.0,0.0,0.0
1761,46103,0.0,0.0,0.0,0.0,0.0
1762,46105,1.0,-1.0,0.0,0.0,0.0
1763,46109,2.0,-2.0,0.0,0.0,0.0
1764,46115,0.0,0.0,0.0,-1.0,-1.0
1765,46119,0.0,0.0,0.0,0.0,-1.0
1766,46121,0.0,0.0,0.0,0.0,0.0
1767,46123,0.0,0.0,0.0,0.0,0.0
1768,46125,1.0,0.0,0.0,0.0,1.0
1769,46127,0.0,0.0,0.0,0.0,2.0
1770,46129,0.0,0.0,0.0,0.0,0.0
1771,46135,0.0,0.0,0.0,0.0,0.0
1772,47001,0.0,0.0,0.0,0.0,0.0
1773,47005,0.0,0.0,0.0,0.0,0.0
1774,47011,1.0,-1.0,0.0,0.0,1.0
1775,47013,0.0,0.0,0.0,0.0,0.0
1776,47017,-1.0,0.0,0.0,0.0,0.0
1777,47021,0.0,0.0,0.0,0.0,0.0
1778,47023,0.0,0.0,0.0,0.0,0.0
1779,47029,1.0,0.0,0.0,0.0,0.0
1780,47031,0.0,0.0,0.0,0.0,1.0
1781,47035,0.0,0.0,0.0,1.0,2.0
1782,47037,1.0,0.0,0.0,0.0,1.0
1783,47043,0.0,0.0,0.0,0.0,1.0
1784,47045,-1.0,0.0,0.0,0.0,-1.0
1785,47047,0.0,0.0,0.0,0.0,0.0
1786,47053,0.0,0.0,0.0,-1.0,-1.0
1787,47055,0.0,0.0,0.0,-1.0,-1.0
1788,47059,0.0,0.0,0.0,0.0,0.0
1789,47065,2.0,0.0,0.0,0.0,1.0
1790,47069,0.0,0.0,0.0,0.0,-1.0
1791,47071,0.0,0.0,0.0,0.0,1.0
1792,47075,0.0,-1.0,0.0,0.0,-1.0
1793,47077,0.0,0.0,0.0,0.0,0.0
1794,47079,-1.0,0.0,0.0,0.0,-1.0
1795,47085,0.0,0.0,0.0,0.0,0.0
1796,47089,0.0,0.0,0.0,0.0,-1.0
1797,47091,0.0,0.0,0.0,0.0,0.0
1798,47093,-1.0,0.0,0.0,0.0,-1.0
1799,47097,0.0,1.0,0.0,0.0,0.0
1800,47099,0.0,0.0,0.0,0.0,-1.0
1801,47103,0.0,0.0,0.0,0.0,1.0
1802,47105,0.0,0.0,0.0,0.0,1.0
1803,47107,1.0,0.0,0.0,1.0,1.0
1804,47109,0.0,0.0,0.0,0.0,0.0
1805,47113,0.0,0.0,-1.0,1.0,1.0
1806,47115,0.0,0.0,0.0,0.0,2.0
1807,47117,0.0,0.0,0.0,0.0,0.0
1808,47119,1.0,0.0,0.0,0.0,0.0
1809,47123,0.0,0.0,0.0,0.0,0.0
1810,47125,0.0,0.0,0.0,0.0,0.0
1811,47131,0.0,0.0,0.0,0.0,0.0
1812,47133,0.0,0.0,0.0,0.0,-1.0
1813,47141,0.0,0.0,0.0,0.0,0.0
1814,47143,0.0,0.0,0.0,0.0,1.0
1815,47145,1.0,-1.0,0.0,0.0,0.0
1816,47147,-1.0,0.0,0.0,0.0,-1.0
1817,47149,0.0,1.0,0.0,0.0,2.0
1818,47157,0.0,1.0,0.0,-1.0,-1.0
1819,47159,0.0,0.0,0.0,0.0,1.0
1820,47161,0.0,0.0,0.0,0.0,1.0
1821,47163,0.0,0.0,0.0,1.0,1.0
1822,47165,-2.0,0.0,0.0,0.0,-2.0
1823,47167,0.0,0.0,0.0,0.0,-1.0
1824,47171,0.0,0.0,0.0,0.0,0.0
1825,47177,0.0,0.0,0.0,0.0,0.0
1826,47187,0.0,-1.0,0.0,0.0,-1.0
1827,47189,0.0,0.0,0.0,0.0,0.0
1828,48001,-1.0,0.0,0.0,0.0,-1.0
1829,48003,0.0,0.0,1.0,0.0,1.0
1830,48005,0.0,0.0,0.0,-2.0,-1.0
1831,48011,-1.0,0.0,0.0,0.0,-1.0
1832,48013,0.0,0.0,0.0,0.0,0.0
1833,48015,0.0,0.0,0.0,0.0,0.0
1834,48021,0.0,0.0,-1.0,0.0,1.0
1835,48023,0.0,0.0,0.0,0.0,-1.0
1836,48025,0.0,0.0,0.0,0.0,1.0
1837,48027,0.0,0.0,0.0,0.0,-2.0
1838,48029,1.0,0.0,0.0,1.0,2.0
1839,48031,0.0,0.0,0.0,0.0,1.0
1840,48037,-1.0,0.0,-1.0,0.0,-1.0
1841,48039,0.0,-2.0,0.0,0.0,-1.0
1842,48041,-1.0,0.0,-1.0,-1.0,-1.0
1843,48043,0.0,0.0,0.0,0.0,0.0
1844,48045,0.0,0.0,0.0,0.0,1.0
1845,48047,-1.0,0.0,0.0,0.0,0.0
1846,48049,0.0,0.0,0.0,0.0,-1.0
1847,48051,0.0,0.0,0.0,0.0,1.0
1848,48053,0.0,0.0,0.0,0.0,1.0
1849,48055,0.0,0.0,0.0,0.0,0.0
1850,48057,0.0,0.0,0.0,0.0,0.0
1851,48059,0.0,0.0,0.0,1.0,1.0
1852,48061,-1.0,0.0,0.0,-1.0,0.0
1853,48063,-1.0,0.0,0.0,0.0,-1.0
1854,48065,0.0,0.0,0.0,0.0,-1.0
1855,48067,0.0,0.0,0.0,0.0,1.0
1856,48069,1.0,0.0,0.0,0.0,-1.0
1857,48071,0.0,0.0,0.0,1.0,1.0
1858,48073,1.0,-1.0,0.0,0.0,1.0
1859,48075,1.0,-1.0,1.0,-1.0,-1.0
1860,48077,0.0,0.0,0.0,0.0,0.0
1861,48081,0.0,0.0,0.0,0.0,0.0
1862,48085,0.0,-1.0,1.0,0.0,-1.0
1863,48089,0.0,0.0,-1.0,1.0,3.0
1864,48091,0.0,0.0,0.0,0.0,1.0
1865,48095,0.0,0.0,0.0,0.0,-1.0
1866,48097,-1.0,-1.0,0.0,0.0,-2.0
1867,48099,1.0,0.0,0.0,0.0,0.0
1868,48105,0.0,0.0,0.0,0.0,-1.0
1869,48107,0.0,0.0,0.0,0.0,0.0
1870,48109,0.0,0.0,0.0,0.0,0.0
1871,48111,0.0,0.0,0.0,0.0,1.0
1872,48113,0.0,0.0,1.0,0.0,1.0
1873,48117,0.0,0.0,0.0,0.0,-1.0
1874,48121,1.0,0.0,-1.0,0.0,-2.0
1875,48123,0.0,0.0,0.0,0.0,1.0
1876,48127,0.0,0.0,0.0,1.0,3.0
1877,48129,-1.0,0.0,0.0,0.0,-1.0
1878,48131,1.0,0.0,-1.0,0.0,0.0
1879,48133,0.0,0.0,0.0,1.0,0.0
1880,48135,1.0,0.0,0.0,1.0,3.0
1881,48139,1.0,0.0,0.0,0.0,2.0
1882,48141,0.0,0.0,0.0,0.0,2.0
1883,48143,0.0,0.0,0.0,0.0,1.0
1884,48145,0.0,0.0,0.0,0.0,0.0
1885,48147,0.0,0.0,0.0,0.0,0.0
1886,48149,-1.0,-1.0,0.0,0.0,-3.0
1887,48157,0.0,-1.0,0.0,1.0,1.0
1888,48159,0.0,0.0,-1.0,0.0,-1.0
1889,48161,1.0,0.0,-1.0,0.0,0.0
1890,48163,0.0,0.0,0.0,1.0,4.0
1891,48165,1.0,0.0,0.0,0.0,-1.0
1892,48167,1.0,-1.0,0.0,-1.0,0.0
1893,48169,0.0,0.0,0.0,0.0,0.0
1894,48171,0.0,0.0,1.0,0.0,0.0
1895,48177,0.0,0.0,0.0,0.0,1.0
1896,48179,0.0,0.0,0.0,0.0,1.0
1897,48181,0.0,0.0,0.0,0.0,-2.0
1898,48183,0.0,0.0,-2.0,0.0,1.0
1899,48185,0.0,0.0,0.0,0.0,1.0
1900,48187,0.0,-1.0,0.0,0.0,1.0
1901,48189,0.0,0.0,1.0,-1.0,-1.0
1902,48191,0.0,0.0,0.0,0.0,0.0
1903,48193,0.0,0.0,0.0,0.0,0.0
1904,48199,0.0,0.0,0.0,0.0,-1.0
1905,48201,3.0,-3.0,-3.0,2.0,0.0
1906,48203,0.0,-1.0,0.0,0.0,0.0
1907,48207,0.0,0.0,0.0,0.0,0.0
1908,48209,1.0,0.0,-1.0,1.0,1.0
1909,48211,0.0,0.0,0.0,0.0,0.0
1910,48213,0.0,0.0,0.0,0.0,0.0
1911,48215,0.0,0.0,0.0,2.0,5.0
1912,48217,0.0,-1.0,0.0,0.0,-4.0
1913,48219,0.0,0.0,0.0,0.0,1.0
1914,48221,0.0,0.0,0.0,0.0,0.0
1915,48223,-1.0,0.0,0.0,0.0,-1.0
1916,48225,0.0,0.0,0.0,0.0,-1.0
1917,48227,0.0,0.0,1.0,-1.0,0.0
1918,48229,1.0,-1.0,0.0,0.0,0.0
1919,48231,0.0,0.0,0.0,0.0,2.0
1920,48233,0.0,-1.0,0.0,0.0,0.0
1921,48235,0.0,0.0,0.0,0.0,1.0
1922,48239,0.0,0.0,0.0,0.0,0.0
1923,48241,0.0,0.0,0.0,0.0,1.0
1924,48245,0.0,0.0,0.0,0.0,0.0
1925,48247,0.0,0.0,0.0,0.0,1.0
1926,48249,1.0,0.0,2.0,-1.0,2.0
1927,48251,-1.0,0.0,0.0,0.0,2.0
1928,48253,0.0,0.0,0.0,0.0,2.0
1929,48255,0.0,0.0,0.0,0.0,1.0
1930,48257,0.0,0.0,0.0,0.0,0.0
1931,48259,0.0,0.0,0.0,0.0,1.0
1932,48267,0.0,0.0,-1.0,0.0,-2.0
1933,48269,0.0,0.0,0.0,0.0,-1.0
1934,48271,0.0,0.0,0.0,0.0,0.0
1935,48273,1.0,0.0,0.0,-2.0,1.0
1936,48277,0.0,0.0,0.0,0.0,-2.0
1937,48279,0.0,0.0,0.0,0.0,-1.0
1938,48281,-1.0,0.0,0.0,0.0,0.0
1939,48283,0.0,0.0,0.0,0.0,1.0
1940,48287,0.0,0.0,0.0,0.0,0.0
1941,48289,0.0,0.0,0.0,0.0,1.0
1942,48291,0.0,0.0,0.0,0.0,0.0
1943,48293,0.0,0.0,0.0,0.0,1.0
1944,48295,0.0,0.0,0.0,0.0,1.0
1945,48297,0.0,0.0,0.0,1.0,1.0
1946,48299,0.0,0.0,0.0,1.0,0.0
1947,48303,-1.0,0.0,0.0,1.0,-1.0
1948,48307,0.0,0.0,0.0,0.0,0.0
1949,48309,0.0,0.0,0.0,0.0,1.0
1950,48311,0.0,0.0,1.0,1.0,2.0
1951,48317,0.0,0.0,0.0,0.0,0.0
1952,48321,0.0,-1.0,0.0,0.0,-1.0
1953,48323,0.0,0.0,0.0,0.0,0.0
1954,48325,0.0,-1.0,0.0,0.0,-1.0
1955,48327,0.0,0.0,0.0,1.0,1.0
1956,48329,1.0,0.0,0.0,-1.0,2.0
1957,48331,0.0,-1.0,0.0,0.0,-1.0
1958,48337,0.0,0.0,0.0,0.0,1.0
1959,48339,0.0,-1.0,1.0,2.0,3.0
1960,48341,0.0,0.0,-1.0,0.0,-1.0
1961,48343,0.0,0.0,0.0,0.0,-1.0
1962,48347,0.0,1.0,0.0,0.0,0.0
1963,48349,-1.0,0.0,0.0,0.0,0.0
1964,48351,1.0,-1.0,0.0,0.0,0.0
1965,48353,-1.0,0.0,0.0,0.0,-1.0
1966,48355,0.0,0.0,0.0,0.0,2.0
1967,48357,0.0,-1.0,0.0,0.0,0.0
1968,48359,1.0,0.0,0.0,0.0,1.0
1969,48361,0.0,0.0,0.0,0.0,-2.0
1970,48363,0.0,0.0,3.0,0.0,3.0
1971,48365,0.0,0.0,0.0,0.0,1.0
1972,48367,0.0,-2.0,0.0,1.0,-1.0
1973,48369,0.0,0.0,0.0,0.0,0.0
1974,48371,0.0,-1.0,1.0,0.0,1.0
1975,48373,0.0,0.0,0.0,-1.0,0.0
1976,48375,-1.0,0.0,0.0,0.0,-1.0
1977,48379,0.0,0.0,0.0,0.0,0.0
1978,48381,0.0,-1.0,0.0,0.0,-1.0
1979,48383,0.0,0.0,1.0,-1.0,1.0
1980,48389,0.0,0.0,1.0,0.0,1.0
1981,48391,0.0,0.0,0.0,0.0,1.0
1982,48395,0.0,-1.0,0.0,0.0,0.0
1983,48397,0.0,0.0,0.0,0.0,-1.0
1984,48399,0.0,0.0,0.0,0.0,1.0
1985,48401,0.0,0.0,1.0,0.0,1.0
1986,48405,0.0,0.0,0.0,0.0,0.0
1987,48407,0.0,0.0,0.0,0.0,-1.0
1988,48409,-1.0,0.0,0.0,-1.0,1.0
1989,48411,0.0,0.0,0.0,0.0,0.0
1990,48415,0.0,0.0,0.0,0.0,-1.0
1991,48419,-1.0,0.0,0.0,0.0,2.0
1992,48421,0.0,0.0,0.0,0.0,0.0
1993,48423,0.0,-1.0,0.0,-1.0,0.0
1994,48427,0.0,0.0,0.0,0.0,2.0
1995,48431,0.0,0.0,0.0,0.0,0.0
1996,48435,-1.0,0.0,0.0,0.0,-2.0
1997,48437,0.0,0.0,0.0,0.0,0.0
1998,48439,1.0,-1.0,0.0,-2.0,1.0
1999,48441,0.0,0.0,0.0,-1.0,-1.0
2000,48443,0.0,0.0,0.0,0.0,-1.0
2001,48445,0.0,0.0,0.0,0.0,0.0
2002,48449,0.0,0.0,0.0,-1.0,-3.0
2003,48451,0.0,-1.0,0.0,0.0,-2.0
2004,48453,0.0,0.0,-1.0,-1.0,-3.0
2005,48455,0.0,0.0,0.0,0.0,-1.0
2006,48457,0.0,0.0,0.0,0.0,1.0
2007,48459,0.0,0.0,0.0,0.0,-1.0
2008,48463,-1.0,0.0,0.0,0.0,-1.0
2009,48465,0.0,0.0,0.0,0.0,-1.0
2010,48467,1.0,0.0,0.0,0.0,1.0
2011,48469,0.0,0.0,0.0,-1.0,-2.0
2012,48471,0.0,0.0,0.0,0.0,0.0
2013,48473,0.0,0.0,0.0,0.0,-1.0
2014,48475,0.0,0.0,0.0,-1.0,-1.0
2015,48477,1.0,0.0,1.0,-1.0,-1.0
2016,48479,1.0,0.0,0.0,0.0,-1.0
2017,48481,-1.0,0.0,0.0,0.0,-1.0
2018,48483,1.0,0.0,0.0,0.0,-2.0
2019,48485,0.0,0.0,0.0,0.0,0.0
2020,48487,0.0,0.0,-1.0,1.0,1.0
2021,48491,0.0,0.0,0.0,0.0,2.0
2022,48495,0.0,0.0,0.0,0.0,1.0
2023,48497,0.0,0.0,1.0,-1.0,2.0
2024,48499,1.0,0.0,0.0,0.0,0.0
2025,48507,0.0,0.0,0.0,0.0,0.0
2026,49001,0.0,0.0,0.0,0.0,-1.0
2027,49003,0.0,1.0,-1.0,0.0,-1.0
2028,49005,0.0,0.0,0.0,0.0,1.0
2029,49007,0.0,0.0,-1.0,0.0,-1.0
2030,49011,0.0,0.0,0.0,0.0,0.0
2031,49013,0.0,0.0,0.0,0.0,2.0
2032,49015,0.0,0.0,0.0,0.0,0.0
2033,49017,0.0,0.0,0.0,0.0,0.0
2034,49019,0.0,0.0,0.0,0.0,1.0
2035,49021,1.0,0.0,0.0,0.0,0.0
2036,49023,0.0,0.0,0.0,0.0,0.0
2037,49025,0.0,-1.0,0.0,0.0,-1.0
2038,49027,0.0,0.0,0.0,0.0,0.0
2039,49035,0.0,1.0,0.0,0.0,1.0
2040,49037,0.0,0.0,0.0,0.0,1.0
2041,49041,0.0,0.0,0.0,1.0,1.0
2042,49043,0.0,0.0,0.0,0.0,0.0
2043,49045,0.0,1.0,0.0,0.0,2.0
2044,49047,0.0,0.0,0.0,0.0,2.0
2045,49049,-1.0,0.0,1.0,0.0,-2.0
2046,49051,0.0,0.0,0.0,1.0,1.0
2047,49053,0.0,0.0,0.0,0.0,0.0
2048,49057,0.0,0.0,-1.0,1.0,0.0
2049,50001,0.0,0.0,0.0,0.0,1.0
2050,50007,0.0,0.0,0.0,0.0,-1.0
2051,50011,0.0,0.0,0.0,0.0,-1.0
2052,50013,0.0,0.0,-1.0,0.0,-1.0
2053,50015,0.0,0.0,0.0,0.0,0.0
2054,50017,0.0,0.0,0.0,0.0,0.0
2055,50019,0.0,0.0,0.0,0.0,0.0
2056,50021,0.0,0.0,0.0,0.0,1.0
2057,50023,0.0,0.0,0.0,0.0,0.0
2058,50025,0.0,0.0,-1.0,0.0,0.0
2059,50027,0.0,0.0,0.0,0.0,0.0
2060,51001,0.0,0.0,0.0,0.0,0.0
2061,51007,0.0,0.0,0.0,0.0,0.0
2062,51009,0.0,0.0,0.0,0.0,-1.0
2063,51011,0.0,0.0,0.0,0.0,0.0
2064,51015,0.0,0.0,0.0,0.0,0.0
2065,51019,0.0,0.0,0.0,0.0,0.0
2066,51021,0.0,0.0,0.0,0.0,-1.0
2067,51023,0.0,0.0,0.0,-1.0,-1.0
2068,51025,0.0,0.0,0.0,0.0,0.0
2069,51031,0.0,-1.0,0.0,0.0,0.0
2070,51033,0.0,0.0,0.0,0.0,0.0
2071,51035,1.0,0.0,0.0,0.0,2.0
2072,51041,1.0,0.0,0.0,0.0,1.0
2073,51047,0.0,0.0,0.0,0.0,1.0
2074,51053,0.0,0.0,0.0,0.0,0.0
2075,51061,0.0,0.0,0.0,0.0,0.0
2076,51067,0.0,0.0,0.0,0.0,0.0
2077,51069,0.0,0.0,0.0,0.0,0.0
2078,51071,0.0,0.0,0.0,0.0,-1.0
2079,51073,0.0,0.0,0.0,0.0,-1.0
2080,51077,0.0,0.0,0.0,0.0,0.0
2081,51079,0.0,-1.0,0.0,0.0,-1.0
2082,51081,0.0,0.0,0.0,0.0,2.0
2083,51083,0.0,-1.0,0.0,0.0,0.0
2084,51085,0.0,0.0,0.0,0.0,0.0
2085,51087,-1.0,0.0,0.0,0.0,-3.0
2086,51089,0.0,0.0,0.0,0.0,0.0
2087,51095,-1.0,0.0,0.0,0.0,-2.0
2088,51101,0.0,0.0,-1.0,0.0,0.0
2089,51107,0.0,0.0,0.0,0.0,-1.0
2090,51109,0.0,0.0,0.0,0.0,0.0
2091,51111,0.0,0.0,0.0,0.0,0.0
2092,51117,0.0,0.0,-1.0,0.0,0.0
2093,51119,0.0,0.0,0.0,0.0,0.0
2094,51121,0.0,0.0,0.0,0.0,-1.0
2095,51125,0.0,0.0,0.0,0.0,-1.0
2096,51127,0.0,0.0,0.0,0.0,1.0
2097,51131,0.0,0.0,0.0,0.0,0.0
2098,51135,0.0,0.0,0.0,0.0,0.0
2099,51137,0.0,0.0,0.0,0.0,1.0
2100,51143,0.0,1.0,0.0,0.0,0.0
2101,51149,1.0,0.0,0.0,0.0,1.0
2102,51153,0.0,-1.0,0.0,0.0,-1.0
2103,51155,0.0,0.0,-1.0,0.0,-1.0
2104,51163,-1.0,0.0,0.0,0.0,-1.0
2105,51165,0.0,0.0,0.0,0.0,1.0
2106,51167,0.0,0.0,0.0,0.0,0.0
2107,51169,0.0,-1.0,0.0,0.0,0.0
2108,51171,0.0,0.0,0.0,0.0,0.0
2109,51173,1.0,0.0,0.0,0.0,1.0
2110,51175,0.0,1.0,1.0,0.0,2.0
2111,51179,0.0,0.0,0.0,0.0,0.0
2112,51183,0.0,0.0,0.0,0.0,-1.0
2113,51185,0.0,0.0,0.0,0.0,0.0
2114,51187,0.0,0.0,0.0,0.0,0.0
2115,51191,0.0,0.0,0.0,0.0,-1.0
2116,51195,0.0,0.0,0.0,0.0,0.0
2117,51197,0.0,-1.0,0.0,0.0,-1.0
2118,51520,0.0,0.0,0.0,0.0,0.0
2119,51550,0.0,0.0,0.0,0.0,0.0
2120,51630,0.0,0.0,0.0,0.0,0.0
2121,51650,0.0,0.0,0.0,0.0,-1.0
2122,51680,0.0,0.0,0.0,0.0,-1.0
2123,51700,0.0,0.0,0.0,0.0,0.0
2124,51710,1.0,0.0,0.0,0.0,1.0
2125,51740,0.0,0.0,0.0,0.0,0.0
2126,51770,0.0,0.0,0.0,0.0,0.0
2127,51800,0.0,0.0,0.0,0.0,0.0
2128,51810,0.0,0.0,0.0,0.0,0.0
