,year,zip3,cnt
4292,2016,461,16
4293,2016,462,4
4294,2016,463,26
4295,2016,464,11
4296,2016,465,16
4297,2016,466,3
4298,2016,467,21
4299,2016,468,4
4300,2016,469,13
4301,2016,470,2
4302,2016,471,7
4303,2016,472,4
4304,2016,473,14
4305,2016,474,6
4306,2016,475,7
4307,2016,476,6
4308,2016,477,2
4309,2016,478,6
4310,2016,479,14
4311,2016,480,20
4312,2016,481,26
4313,2016,482,8
4314,2016,484,19
4315,2016,485,3
4316,2016,486,16
4317,2016,487,6
4318,2016,488,17
4319,2016,490,28
4320,2016,491,5
4321,2016,492,6
4322,2016,493,16
4323,2016,494,7
4324,2016,495,3
4325,2016,496,13
4326,2016,497,12
4327,2016,498,21
4328,2016,499,16
4329,2016,500,12
4330,2016,501,4
4331,2016,502,11
4332,2016,503,4
4333,2016,504,4
4334,2016,505,6
4335,2016,506,10
4336,2016,507,4
4337,2016,510,5
4338,2016,511,3
4339,2016,512,3
4340,2016,513,2
4341,2016,514,4
4342,2016,515,13
4343,2016,516,2
4344,2016,520,13
4345,2016,521,7
4346,2016,522,8
4347,2016,523,10
4348,2016,524,2
4349,2016,525,8
4350,2016,526,8
4351,2016,527,16
4352,2016,528,3
4353,2016,530,30
4354,2016,531,17
4355,2016,532,2
4356,2016,535,27
4357,2016,538,6
4358,2016,539,15
4359,2016,540,7
4360,2016,541,24
4361,2016,542,5
4362,2016,543,4
4363,2016,544,29
4364,2016,545,15
4365,2016,546,28
4366,2016,547,15
4367,2016,548,14
4368,2016,549,32
4369,2016,550,14
4370,2016,551,3
4371,2016,553,16
4372,2016,554,2
4373,2016,556,1
4374,2016,557,14
4375,2016,558,3
4376,2016,559,11
4377,2016,560,14
4378,2016,561,10
4379,2016,562,14
4380,2016,563,17
4381,2016,564,5
4382,2016,565,7
4383,2016,566,9
4384,2016,567,6
4385,2016,570,20
4386,2016,571,6
4387,2016,572,8
4388,2016,573,13
4389,2016,574,3
4390,2016,575,13
4391,2016,576,2
4392,2016,577,15
4393,2016,580,10
4394,2016,581,5
4395,2016,582,6
4396,2016,583,5
4397,2016,584,6
4398,2016,585,5
4399,2016,586,7
4400,2016,587,6
4401,2016,588,6
4402,2016,590,10
4403,2016,591,4
4404,2016,592,4
4405,2016,593,5
4406,2016,594,7
4407,2016,595,3
4408,2016,596,2
4409,2016,597,10
4410,2016,598,13
4411,2016,599,7
4412,2016,600,11
4413,2016,601,12
4414,2016,604,28
4415,2016,605,9
4416,2016,606,5
4417,2016,608,2
4418,2016,609,9
4419,2016,610,19
4420,2016,611,4
4421,2016,612,4
4422,2016,613,16
4423,2016,614,5
4424,2016,615,4
4425,2016,616,3
4426,2016,617,17
4427,2016,618,6
4428,2016,619,3
4429,2016,620,5
4430,2016,622,10
4431,2016,623,4
4432,2016,624,14
4433,2016,625,5
4434,2016,626,10
4435,2016,627,2
4436,2016,628,9
4437,2016,629,5
4438,2016,630,11
4439,2016,631,8
4440,2016,633,12
4441,2016,634,9
4442,2016,635,2
4443,2016,636,4
4444,2016,637,7
4445,2016,638,15
4446,2016,639,4
4447,2016,640,15
4448,2016,641,4
4449,2016,644,18
4450,2016,645,5
4451,2016,646,6
4452,2016,647,9
4453,2016,648,16
4454,2016,650,2
4455,2016,652,12
4456,2016,653,4
4457,2016,654,2
4458,2016,655,4
4459,2016,656,4
4460,2016,657,11
4461,2016,658,3
4462,2016,660,5
4463,2016,661,5
4464,2016,664,3
4465,2016,665,9
4466,2016,666,1
4467,2016,667,8
4468,2016,668,9
4469,2016,669,2
4470,2016,670,7
4471,2016,671,9
4472,2016,672,3
4473,2016,673,4
4474,2016,674,12
4475,2016,675,6
4476,2016,676,10
4477,2016,677,11
4478,2016,678,18
4479,2016,679,2
4480,2016,680,4
4481,2016,681,1
4482,2016,683,9
4483,2016,684,7
4484,2016,685,3
4485,2016,686,8
4486,2016,687,8
4487,2016,688,21
4488,2016,689,5
4489,2016,690,3
4490,2016,691,13
4491,2016,692,4
4492,2016,693,8
4493,2016,700,16
4494,2016,701,8
4495,2016,703,27
4496,2016,704,22
4497,2016,705,40
4498,2016,706,18
4499,2016,707,31
4500,2016,708,3
4501,2016,710,29
4502,2016,711,8
4503,2016,712,20
4504,2016,713,11
4505,2016,714,15
4506,2016,716,11
4507,2016,717,12
4508,2016,718,10
4509,2016,719,6
4510,2016,720,19
4511,2016,721,20
4512,2016,722,3
4513,2016,723,18
4514,2016,724,6
4515,2016,725,5
4516,2016,726,4
4517,2016,727,8
4518,2016,728,7
4519,2016,729,10
4520,2016,730,27
4521,2016,731,15
4522,2016,734,7
4523,2016,735,5
4524,2016,736,10
4525,2016,737,12
4526,2016,738,3
4527,2016,739,6
4528,2016,740,16
4529,2016,741,4
4530,2016,743,6
4531,2016,744,15
4532,2016,745,7
4533,2016,746,7
4534,2016,747,12
4535,2016,748,7
4536,2016,749,12
4537,2016,750,6
4538,2016,751,26
4539,2016,752,11
4540,2016,754,11
4541,2016,755,10
4542,2016,756,14
4543,2016,757,11
4544,2016,758,8
4545,2016,759,23
4546,2016,760,20
4547,2016,761,7
4548,2016,762,14
4549,2016,763,9
4550,2016,764,10
4551,2016,765,11
4552,2016,766,12
4553,2016,767,4
4554,2016,768,9
4555,2016,769,8
4556,2016,770,37
4557,2016,773,20
4558,2016,774,22
4559,2016,775,22
4560,2016,776,10
4561,2016,777,3
4562,2016,778,8
4563,2016,779,7
4564,2016,780,35
4565,2016,781,15
4566,2016,782,11
4567,2016,783,27
4568,2016,784,4
4569,2016,785,24
4570,2016,786,20
4571,2016,787,1
4572,2016,788,11
4573,2016,789,6
4574,2016,790,25
4575,2016,791,8
4576,2016,792,4
4577,2016,793,8
4578,2016,794,6
4579,2016,795,11
4580,2016,796,3
4581,2016,797,28
4582,2016,798,12
4583,2016,799,4
4584,2016,800,4
4585,2016,801,6
4586,2016,802,3
4587,2016,804,3
4588,2016,805,6
4589,2016,806,9
4590,2016,807,9
4591,2016,808,12
4592,2016,810,12
4593,2016,811,3
4594,2016,812,3
4595,2016,813,2
4596,2016,814,2
4597,2016,815,5
4598,2016,816,5
4599,2016,820,15
4600,2016,822,8
4601,2016,823,7
4602,2016,824,5
4603,2016,825,2
4604,2016,826,8
4605,2016,827,8
4606,2016,828,2
4607,2016,829,10
4608,2016,830,1
4609,2016,831,3
4610,2016,832,14
4611,2016,833,8
4612,2016,834,8
4613,2016,835,4
4614,2016,836,11
4615,2016,837,3
4616,2016,838,8
4617,2016,840,17
4618,2016,841,6
4619,2016,843,10
4620,2016,844,4
4621,2016,845,6
4622,2016,846,14
4623,2016,847,16
4624,2016,850,7
4625,2016,851,7
4626,2016,852,2
4627,2016,853,21
4628,2016,855,1
4629,2016,856,8
4630,2016,857,3
4631,2016,860,12
4632,2016,863,3
4633,2016,864,8
4634,2016,865,2
4635,2016,870,12
4636,2016,871,5
4637,2016,873,4
4638,2016,874,7
4639,2016,875,1
4640,2016,877,4
4641,2016,878,2
4642,2016,879,1
4643,2016,880,11
4644,2016,881,5
4645,2016,882,10
4646,2016,883,7
4647,2016,884,8
4648,2016,890,14
4649,2016,891,6
4650,2016,893,2
4651,2016,894,16
4652,2016,895,2
4653,2016,898,7
4654,2016,900,7
4655,2016,902,3
4656,2016,906,2
4657,2016,907,1
4658,2016,908,3
4659,2016,913,3
4660,2016,917,2
4661,2016,919,3
4662,2016,921,4
4663,2016,922,12
4664,2016,923,21
4665,2016,925,5
4666,2016,930,1
4667,2016,932,23
4668,2016,933,8
4669,2016,934,4
4670,2016,935,11
4671,2016,936,9
4672,2016,937,6
4673,2016,939,4
4674,2016,940,2
4675,2016,945,3
4676,2016,946,3
4677,2016,948,1
4678,2016,950,5
4679,2016,951,1
4680,2016,952,6
4681,2016,953,13
4682,2016,954,5
4683,2016,955,2
4684,2016,956,5
4685,2016,957,1
4686,2016,958,1
4687,2016,959,6
4688,2016,960,9
4689,2016,961,1
4690,2016,970,5
4691,2016,971,1
4692,2016,972,1
4693,2016,973,5
4694,2016,974,8
4695,2016,975,3
4696,2016,976,4
4697,2016,977,8
4698,2016,978,17
4699,2016,979,3
4700,2016,980,3
4701,2016,981,1
4702,2016,982,7
4703,2016,983,1
4704,2016,984,3
4705,2016,985,6
4706,2016,986,3
4707,2016,988,8
4708,2016,989,8
4709,2016,990,2
4710,2016,991,2
4711,2016,992,4
4712,2016,993,8
4713,2016,995,4
4714,2016,996,5
4715,2016,997,8
4716,2016,998,1
