CRASH_ID,REPORT_STATE,REPORT_DATE,REPORT_SEQ_NO,LOCATION,CITY_CODE,CITY,STATE,COUNTY_CODE,CARGO_BODY_TYPE_ID,VEHICLE_IDENTIFICATION_NUMBER,VEHICLE_LICENSE_NUMBER,VEHICLE_CONFIGURATION_ID,VEHICLES_IN_ACCIDENT,FATALITIES,INJURIES,CRASH_EVENT_SEQ_ID_DESC
4525016,VA,20230310,2,IINTERSTATE 664,,CHESAPEAKE,VA,131.0,3.0,3AKJHHDR7PSNV8390,R2871HY,9.0,2.0,1,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:18:COLLISION INVOLVING FIXED OBJECT
4525330,NC,20230302,1,543 12TH ST DR NW,,HICKORY,NC,35.0,98.0,3AKJHHDR7LSLR3175,PAS1945,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4525331,NC,20230302,2,543 12TH ST DR NW,,HICKORY,NC,35.0,98.0,1XKFD48X3CJ315790,P939145,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4527178,WY,20230315,2,I-80 MP 4.05,,EVANSTON,WY,41.0,12.0,1XPXD49X5LD732095,AL12031,8.0,2.0,0,0,2:18:COLLISION INVOLVING FIXED OBJECT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4527181,WY,20230315,2,I-80 MP 4.05,,EVANSTON,WY,41.0,3.0,3AKJHHDR2KSKH0801,3CL050,9.0,2.0,0,0,2:18:COLLISION INVOLVING FIXED OBJECT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4527362,CA,20230228,1,RT 5/8800ft S of BASILONE DR,,UNINCORPORATED,CA,73.0,8.0,1NPWH49XXED226968,33AN2M,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:1:NONCOLLISION:RAN OFF ROAD;4:18:COLLISION INVOLVING FIXED OBJECT
4527363,CA,20230228,2,RT 5/8800ft S of BASILONE DR,,UNINCORPORATED,CA,73.0,98.0,1FVABTAK51HK00704,1084298,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4527364,CA,20230228,3,RT 5/8800ft S of BASILONE DR,,UNINCORPORATED,CA,73.0,98.0,3GBKC34G12M108334,1123071,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4528367,KY,20230314,2,KY0153,,PENDLETON (HENRY CO),KY,103.0,3.0,1FUJGLDR7BLAY4437,AY496C,9.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4528368,KY,20230314,3,KY0153,,PENDLETON (HENRY CO),KY,103.0,3.0,1XPBD49X9HD355207,A83678,9.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4528369,KY,20230314,4,KY0153,,PENDLETON (HENRY CO),KY,103.0,3.0,3AKJGLD52FSGC4957,A472289,9.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4531347,SC,20230323,1,I-85,,CHEROKEE FALLS,SC,21.0,8.0,1FUYDSZB1WL979969,MM2834,9.0,5.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4531348,SC,20230323,2,I-85,,CHEROKEE FALLS,SC,21.0,3.0,3AKJGED50GDHM2205,2776953,9.0,5.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4532601,NC,20230311,1,485,,CHARLOTTE,NC,119.0,3.0,1FUJBBCK17LX03969,NP6018,7.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4532602,NC,20230311,2,485,,CHARLOTTE,NC,119.0,3.0,4V4NC9RJ11N314584,NH1242,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4535637,CA,20230309,1,RT5 / 500 FT N RT126,,UNINCORPORATED,CA,37.0,98.0,1HTSDADN51H397722,1084571,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4535638,CA,20230309,2,RT5 / 500 FT N RT126,,UNINCORPORATED,CA,37.0,98.0,1HTSDPNL1PH479603,877308,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4535846,NC,20230317,1,485,,CHARLOTTE,NC,119.0,5.0,1M1AW02Y98N001118,UN13755,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4535847,NC,20230317,2,485,,CHARLOTTE,NC,119.0,3.0,4V4ND1RH2YN795712,J16647,9.0,2.0,0,2,2:1:NONCOLLISION:RAN OFF ROAD;1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:18:COLLISION INVOLVING FIXED OBJECT
4535979,MI,20230130,3,W I 94,,Chelsea,MI,161.0,3.0,3HSDZAPR6LN829711,2905364,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4535981,MI,20230130,2,W I 94,,Chelsea,MI,161.0,3.0,3AKJHHDR9KSKJ4746,8562PY,9.0,3.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4537322,CA,20230304,1,RT 80/1.8mi W of BLUE CANYON RD,,UNINCORPORATED,CA,61.0,3.0,3AKJHHDR3KSKE6491,YP33865,9.0,5.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4537323,CA,20230304,2,RT 80/1.8mi W of BLUE CANYON RD,,UNINCORPORATED,CA,61.0,3.0,1XKYDP9X5LJ367706,XP46386,9.0,5.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4537565,CA,20230314,2,RT97/.3m N/HORSE THIEF CREED RD,,UNINCORPORATED,CA,93.0,3.0,1XKYD49X3NJ490048,YP14632,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4537566,CA,20230314,3,RT97/.3m N/HORSE THIEF CREED RD,,UNINCORPORATED,CA,93.0,4.0,3ALHHLDRXPSUF5148,YASM626,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4537941,NC,20230407,1,77,,ELKIN,NC,171.0,3.0,1XKYDP9X5KJ278247,NS1975,7.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4537942,NC,20230407,2,77,,ELKIN,NC,171.0,3.0,3AKJGLDR3JSKC1983,789945,9.0,2.0,0,0,2:1:NONCOLLISION:RAN OFF ROAD;1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4538932,CA,20230304,1,SANTA ELENA DR/500ft E of WHEELER RIDGE RD,,UNINCORPORATED,CA,29.0,3.0,3AKJGLD59FSGS0912,YP34986,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4538933,CA,20230304,2,SANTA ELENA DR/500ft E of WHEELER RIDGE RD,,UNINCORPORATED,CA,29.0,3.0,3AKJHHDR9PSUN9652,4309012,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4538956,CA,20230304,1,RT 210/400ft E of MARENGO AVE,,PASADENA,CA,37.0,3.0,1XPBD49X1ND781730,XP97493,9.0,2.0,0,0,4:3:NONCOLLISION:OVERTURN (ROLLOVER);3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4538957,CA,20230304,2,RT 210/400ft E of MARENGO AVE,,PASADENA,CA,37.0,12.0,1FUJGLDR0CSBM2573,YP39588,8.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540209,NC,20230330,1,1342 TROLLINGWOOD HAW,,MEBANE,NC,1.0,98.0,3AKJGLDR7DSFG2553,,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540210,NC,20230330,2,1342 TROLLINGWOOD HAW,,MEBANE,NC,1.0,98.0,3HSDYAPN9KN160008,,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540212,NC,20230403,1,1217 TROLLINGWOOD HAWF,,MEBANE,NC,1.0,2.0,3AKJHHDR8KSKM5714,,4.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540213,NC,20230403,2,1217 TROLLINGWOOD HAWF,,MEBANE,NC,1.0,3.0,1XKWD40X3KJ255181,,7.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540655,FL,20230319,1,FLORIDAS TURNPIKE (SR91) MM 149,,UNINCORPORATED,FL,111.0,3.0,3AKBHKDV8NSMZ3304,52AVAF,9.0,5.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4540656,FL,20230319,2,FLORIDAS TURNPIKE (SR91) MM 149,,UNINCORPORATED,FL,111.0,3.0,4V4NC9EH3EN162008,QBBD32,10.0,5.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:18:COLLISION INVOLVING FIXED OBJECT
4543384,NC,20230408,2,95,,FAYETTEVILLE,NC,51.0,5.0,2NKHHM6X6HM144088,ZJ1637,5.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4543385,NC,20230408,3,95,,FAYETTEVILLE,NC,51.0,5.0,1FVACWDT4GHHD3170,ZH9552,5.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4544059,AR,20230329,1,SH33  S,,Rural Prairie,AR,117.0,4.0,3HSDZAPR1MN624136,3367618,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4544060,AR,20230329,2,SH33  S,,Rural Prairie,AR,117.0,3.0,4V4NC9EH3PN619757,RC24318,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4547135,VA,20230418,1,1000 VIRGINIA INTERNATIONAL GATEWAY TERMINAL,,PORTSMOUTH CITY,VA,740.0,98.0,2HSCEAPR86C297603,UN13-904,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4547136,VA,20230418,2,1000 VIRGINIA INTERNATIONAL GATEWAY TERMINAL,,PORTSMOUTH CITY,VA,740.0,98.0,3AKJGLDR8LSLL2178,2900991,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4547500,MI,20230404,1,I-275,,Canton Twp,MI,163.0,3.0,3BPPHL6X7NF594916,008D463,5.0,3.0,0,2,4:1:NONCOLLISION:RAN OFF ROAD;2:18:COLLISION INVOLVING FIXED OBJECT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4547501,MI,20230404,1,OAKLEAF CT,,Canton Twp,MI,163.0,9.0,1FVHCYCY0HHJD7463,BC71082,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4548217,CA,20230330,1,RT40/4m E CRUCERO RD,,UNINCORPORATED,CA,71.0,3.0,349261192679061,NK7322,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4548218,CA,20230330,2,RT40/4m E of CRUCERO RD,,UNINCORPORATED,CA,71.0,3.0,3AKJGLDR2JSJK8960,XP96589,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:20:COLLISION INVOLVING OTHER MOVABLE OBJECT
4548442,NC,20230425,1,95,,ST PAULS,NC,155.0,6.0,1NKZXPTX6LJ404762,P763409,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4548443,NC,20230425,2,95,,ST PAULS,NC,155.0,6.0,1FDYU90T7VVA22802,ZB59899,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4550495,CA,20230406,1,RT405/151FT S OF RT110,,CARSON,CA,37.0,3.0,1GB3CYCY8JF228299,20690L2,5.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4550496,CA,20230406,2,RT405/151FT S OF RT110,,CARSON,CA,37.0,4.0,1XPBDP9X0FD299253,XP15271,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4550738,OR,20230307,1,HWY 97,,CHILOQUIN,OR,35.0,5.0,3HSDZAPR0PN665765,YP86409,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4550739,OR,20230307,2,HWY 97,,CHILOQUIN,OR,35.0,5.0,1NPXD49X5KD499263,AL582,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4551089,MS,20230331,1,27,,CRYSTAL SPRINGS,MS,29.0,5.0,5KJJAVDV4KPKS3188,A479993,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4551090,MS,20230331,2,27,,CRYSTAL SPRINGS,MS,29.0,4.0,2HSCNAPR06C269794,R385573,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4551091,MS,20230331,3,27,,CRYSTAL SPRINGS,MS,29.0,12.0,1XP5DB9XX5N852158,A307192,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4551395,CA,20230416,1,RT60 WB/.1m W of WESTERN KNOLLS AV,,UNINCORPORATED,CA,65.0,3.0,1XPHD48X09D790310,AL20111,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4551396,CA,20230416,2,RT60 WB/.1m W of WESTERN KNOLLS AV,,UNINCORPORATED,CA,65.0,3.0,3AKJGLD56FSGS1418,54T0703,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4552644,SC,20230502,1,SPRINGFIELD RD,,SPARTANBURG,SC,83.0,7.0,1M2AX04C4JM040009,P773647,6.0,2.0,0,1,1:8:NONCOLLISION:CROSS MEDIAN/CENTERLINE;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4552645,SC,20230502,1,SIBLEY ST,,SPARTANBURG,SC,83.0,3.0,4V4NC9EH0HN961636,A80764,9.0,2.0,0,0,1:8:NONCOLLISION:CROSS MEDIAN/CENTERLINE;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4552646,SC,20230501,1,INTERSTATE 85,,GREENVILLE,SC,45.0,98.0,3AKJHHDR5KSKD1085,3387233,8.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4552653,SC,20230501,1,44SB,,GREENVILLE,SC,45.0,3.0,1M1AN2GY2NM025267,19210PZ,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4554213,TN,20230509,1,INTERSTATE 40 EB,,DANDRIDGE,TN,89.0,98.0,1GB4WREY2MF171021,H521489,5.0,3.0,0,2,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4554214,TN,20230509,2,INTERSTATE 40 EB,,DANDRIDGE,TN,89.0,98.0,3ALHCYCYXHDHY5700,H916473,6.0,3.0,0,2,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4557278,TN,20230516,1,INTERSTATE 24 EASTBOUND,,CHATTANOOGA,TN,65.0,3.0,3AKJHHDR7NSMS3780,404479,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4557279,TN,20230516,2,INTERSTATE 24 EASTBOUND,,CHATTANOOGA,TN,65.0,10.0,3HSDZAPR1RN686241,R652095,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4559615,MS,20230425,1,I-22,,NEW ALBANY,MS,145.0,3.0,4V4NC9EH2PN340087,R8122HY,7.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4559616,MS,20230425,2,I-22,,NEW ALBANY,MS,145.0,10.0,1XKYDP9X4HJ165222,PWP7619,7.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4561153,FL,20230425,1,FLORIDAS TPKE SB MM-230,,KISSIMMEE,FL,97.0,3.0,4V4NC9EH5JN893257,3344073,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4561154,FL,20230425,2,FLORIDAS TPKE SB MM-230,,KISSIMMEE,FL,97.0,3.0,4V4LC9TK36N423368,JD45BC,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4565331,MI,20230512,2,JOY,,Detroit,MI,163.0,3.0,1FDNF6CY7KDB95448,AJ73088,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4565332,MI,20230512,3,JOY,,Detroit,MI,163.0,3.0,1FDNF6CY9GDB01139,AG77564,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4568991,CA,20230507,1,34.065345/-117.997513,,BALDWIN PARK,CA,37.0,3.0,1XP4D49X8CD131847,9F68082,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4568992,CA,20230507,1,34.065331/-117.997516,,BALDWIN PARK,CA,37.0,3.0,1XP4D49X8CD131847,9F68082,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4568993,CA,20230507,1,34.065316/-117.997510,,BALDWIN PARK,CA,37.0,3.0,1XP4D49X8CD131847,9F68082,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4568994,CA,20230507,1,34.065288/-117.997506,,BALDWIN PARK,CA,37.0,3.0,1XP4D49X8CD131847,9F68082,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4570483,WV,20230607,1,US RT 35 MP 14,,PLINY,WV,79.0,3.0,1XP5DR8X2TN412345,MH4539,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4570484,WV,20230607,2,US RT 35 MP 14,,PLINY,WV,79.0,3.0,3AKJHHDR0KSKB1276,PWS9820,6.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:3:NONCOLLISION:OVERTURN (ROLLOVER);1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4572959,CA,20230509,1,RT 156/100ft W of BARNHEISEL RD,,UNINCORPORATED,CA,69.0,3.0,3AKJHHDR4KSKS3077,YP73159,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4572960,CA,20230509,2,RT 156/100ft W of BARNHEISEL RD,,UNINCORPORATED,CA,69.0,3.0,1XPBD49X7PD863559,YP69480,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4573595,KY,20230614,2,CHAMBERLAIN LN,,LOUISVILLE,KY,111.0,3.0,3AKJGLD6XFSGF0277,8586PY,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4573596,KY,20230614,3,CHAMBERLAIN LN,,LOUISVILLE,KY,111.0,3.0,1FUJGLBG0ELFJ1365,P1024651,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4573627,OK,20230502,1,I-35,,Ardmore,OK,19.0,3.0,1FUJGLD5XGLHB7240,PWU3955,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4573628,OK,20230502,2,I-35,,Ardmore,OK,19.0,3.0,4V4NC9EHXGN958581,R600991,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4574934,CA,20230510,1,37.873448/-121.277473,,UNINCORPORATED,CA,77.0,12.0,3AKJHHDR9NSNA6509,YP12599,8.0,3.0,0,1,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4574935,CA,20230510,2,37.873448/-121.277473,,UNINCORPORATED,CA,77.0,12.0,1FUJGLDR1HLJG1935,YP73758,8.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4575245,SC,20230607,1,INTERSTATE 85,,GAFFNEY,SC,21.0,5.0,2WKEDDJH5WK950255,BA546290,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4575246,SC,20230607,2,INTERSTATE 85,,GAFFNEY,SC,21.0,3.0,4V4NC9EJ8FN908957,A46662,9.0,3.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4575745,KY,20230619,1,LOVES DR,,SPARTA,KY,77.0,4.0,1XPGDU9X36N645696,PWJ4037,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4575746,KY,20230619,2,LOVES DR,,SPARTA,KY,77.0,4.0,1XKYDP9X4NJ493459,3GC048,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4575986,OR,20230518,1,I-5 .26 S REST AREA ON RAMP,,6.81 N ALBANY,OR,47.0,3.0,3AKJHHDR7JSJZ6424,3194946,9.0,3.0,7,3,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4575987,OR,20230518,2,I-5 .26 S REST AREA ON RAMP,,6.81 N ALBANY,OR,47.0,3.0,3AKJHHDR4RSUC6024,3235675,9.0,3.0,7,3,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4577945,CA,20230524,1,38.242222/-122.087633,,FAIRFIELD,CA,95.0,98.0,1FDUF5GT4CEA72044,07011F1,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4577946,CA,20230524,2,38.242222/-122.087633,,FAIRFIELD,CA,95.0,12.0,1FVACWDT9BDAV1275,TW24736,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4580446,IL,20230612,1,I-294SB,,Lyons Twp,IL,31.0,98.0,1FVACWD20NHNA9301,GD87058,5.0,4.0,0,2,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4580447,IL,20230612,2,I-294SB,,Lyons Twp,IL,31.0,5.0,1FUJA6CK57DY74356,P1123573,9.0,4.0,0,2,3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4582070,CA,20230525,1,32.566515/-117.008209,,SAN DIEGO,CA,73.0,12.0,1XKYDP9XXHJ134766,YP22183,8.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4582071,CA,20230525,2,32.566515/-117.008209,,SAN DIEGO,CA,73.0,5.0,1FDWF6DC6GDA03063,72081E3,5.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4582422,NC,20230626,1,300 N KERR AVE,,WILMINGTON,NC,129.0,3.0,3AKJHHDR3LSLT8836,2909102,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4582423,NC,20230626,2,300 N KERR AVE,,WILMINGTON,NC,129.0,3.0,3AKJHHDR7MSMT1859,AH05552,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4585929,OR,20221222,2,I-5 OAK GROVE REST AREA EXIT .24 S I-5,,6.8 N COBURG,OR,43.0,3.0,1XPBD49X4KD633499,YP71425,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4585930,OR,20221222,3,I-5 OAK GROVE REST AREA EXIT .24 S I-5,,6.8 N COBURG,OR,43.0,4.0,1M1AN4GY7LM018808,XP60576,9.0,3.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
4586514,OR,20221019,1,I-5 2.90 N DIAMOND HILL RD EXIT,,12.03 N COBURG,OR,43.0,5.0,1XPXDB9X38D759694,YAJA094,9.0,3.0,1,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4586515,OR,20221019,2,I-5 2.90 N DIAMOND HILL RD EXIT,,12.03 N COBURG,OR,43.0,5.0,1NKZXP0X8GJ128188,59808RP,10.0,3.0,1,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4588162,MS,20230622,1,27,,WARREN,MS,149.0,10.0,1FUYDSEB4XL928618,A459464,7.0,5.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD;3:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
4588163,MS,20230622,2,27,,WARREN,MS,149.0,11.0,1FVHCYBS4ADAP4725,A93108,6.0,5.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4588665,CA,20230603,2,33.514476 / -117.155189,,TEMECULA,CA,65.0,12.0,2GC4YREY4P1720333,,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4588666,CA,20230603,3,33.514476 / -117.155189,,TEMECULA,CA,65.0,12.0,2GC4YREYXP1719090,,5.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4588707,CA,20230612,1,33.151360/ -117.336240,,CARLSBAD,CA,73.0,3.0,5PVNJ8JT8E4S55232,56402N1,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4588708,CA,20230612,2,33.151360/ -117.336240,,CARLSBAD,CA,73.0,5.0,JALC4W165K7008966,57334K2,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4589622,SC,20230714,1,INTERSTATE 85,,COWPENS,SC,83.0,3.0,4V4NC9EH2MN282073,YP93097,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4589635,SC,20230714,1,82SB,,COWPENS,SC,83.0,3.0,4V4NC9EH4JN984116,P1185730,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4589677,IL,20230501,1,I-55,,Bois d'Arc Twp,IL,135.0,3.0,3AKJHHDR8RSUU6362,70KS6Z,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4589679,IL,20230501,1,I-55,,Bois d'Arc Twp,IL,135.0,3.0,1XKYDP9X6LJ387026,P1110120,6.0,3.0,0,4,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
4589871,OR,20230607,1,I-5 GETTINGS CREEK REST AREA .16 W I-5,,2.83 N COTTAGE GROVE,OR,39.0,3.0,1XKYD49X1RJ319093,RP05462,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
